timestamp,event_code,parameter
1785610887.3,81,36
1785610887.6,82,19
1785610887.7,81,41
1785610888.0,82,41
1785610888.6,81,19
1785610888.6,82,48
1785610888.9,82,42
1785610889.3,81,48
1785610889.4,82,35
1785610890.0,81,35
1785610890.6,82,31
1785610891.9,82,8
1785610892.0,82,36
1785610892.1,81,3
1785610892.3,82,34
1785610892.5,81,36
1785610892.9,82,47
1785610893.0,82,3
1785610893.0,82,22
1785610893.1,81,34
1785610893.8,82,4
1785610894.3,82,35
1785610894.4,82,36
1785610894.5,81,47
1785610894.9,81,35
1785610895.0,81,30
1785610895.0,81,36
1785610895.2,82,48
1785610895.4,81,41
1785610895.7,82,30
1785610895.9,81,48
1785610896.2,82,41
1785610896.4,81,3
1785610896.9,82,35
1785610897.1,82,34
1785610897.5,81,35
1785610897.5,82,3
1785610897.8,81,34
1785610898.2,82,29
1785610898.5,82,36
1785610898.6,81,30
1785610899.0,81,41
1785610899.2,82,26
1785610899.3,82,35
1785610899.4,81,29
1785610899.5,81,35
1785610899.5,82,33
1785610899.6,82,47
1785610899.7,81,36
1785610899.9,81,3
1785610900.0,82,34
1785610900.8,81,34
1785610901.1,82,48
1785610901.5,82,35
1785610901.7,81,48
1785610902.2,82,29
1785610902.3,82,34
1785610902.6,81,29
1785610902.9,81,35
1785610903.4,81,34
1785610903.4,81,47
1785610904.0,82,48
1785610905.4,81,48
1785610905.6,82,34
1785610905.6,82,36
1785610906.1,81,36
1785610907.6,81,42
1785610907.8,81,34
1785610908.2,82,28
1785610908.2,82,47
1785610908.3,81,47
1785610908.6,81,28
1785610908.6,81,31
1785610908.6,82,35
1785610908.8,81,8
1785610909.2,82,34
1785610909.6,81,35
1785610911.6,81,34
1785610913.0,82,36
1785610913.8,81,36
1785610917.2,82,35
1785610917.3,82,34
1785610918.2,82,30
1785610918.6,81,35
1785610920.0,82,3
1785610921.2,82,48
1785610923.5,81,33
1785610923.6,81,46
1785610924.1,82,33
1785610924.2,82,46
1785610925.3,81,48
1785610925.8,82,48
1785610926.1,81,48
1785610926.3,82,48
1785610926.7,81,34
1785610926.7,81,46
1785610927.4,82,46
1785610928.2,81,2
1785610928.4,82,2
1785610928.5,82,34
1785610928.9,81,33
1785610929.3,81,48
1785610929.5,81,46
1785610929.5,82,47
1785610929.8,82,33
1785610930.3,82,46
1785610930.5,82,36
1785610930.7,81,34
1785610930.9,81,36
1785610931.1,81,47
1785610931.9,81,33
1785610932.1,82,33
1785610932.2,81,46
1785610932.6,82,35
1785610932.8,82,36
1785610933.1,81,35
1785610933.3,81,36
1785610933.5,82,46
1785610933.6,81,2
1785610933.6,81,17
1785610933.8,81,33
1785610933.9,82,47
1785610934.0,82,17
1785610934.0,82,48
1785610934.6,82,2
1785610934.8,82,33
1785610934.9,82,34
1785610935.0,82,35
1785610935.3,81,46
1785610935.5,81,35
1785610935.7,81,34
1785610936.1,81,47
1785610936.1,82,46
1785610936.6,81,2
1785610936.6,81,48
1785610936.9,82,47
1785610937.1,81,33
1785610937.1,82,2
1785610937.5,82,34
1785610937.6,81,46
1785610938.0,81,26
1785610938.2,81,34
1785610938.2,81,47
1785610938.5,82,38
1785610938.5,82,46
1785610938.6,82,24
1785610938.6,82,26
1785610938.6,82,33
1785610938.9,81,2
1785610939.2,82,47
1785610939.3,82,19
1785610939.4,82,2
1785610939.6,81,19
1785610939.7,81,47
1785610939.8,82,47
1785610939.9,81,46
1785610940.2,82,7
1785610940.9,81,47
1785610941.2,82,47
1785610941.3,81,17
1785610941.4,81,2
1785610941.7,82,46
1785610942.1,81,33
1785610942.2,81,47
1785610942.4,82,17
1785610942.7,82,2
1785610942.8,82,33
1785610943.1,81,46
1785610943.6,82,46
1785610944.5,81,2
1785610944.5,81,33
1785610944.8,82,2
1785610944.9,82,47
1785610945.0,81,46
1785610945.8,81,26
1785610945.8,82,46
1785610946.1,81,47
1785610946.2,81,2
1785610946.9,82,2
1785610947.7,82,47
1785610948.0,81,46
1785610948.2,81,2
1785610948.4,81,17
1785610948.7,81,47
1785610948.7,82,19
1785610949.1,81,19
1785610949.7,82,47
1785610950.2,82,48
1785610950.6,81,47
1785610950.9,82,46
1785610951.1,82,19
1785610951.2,81,48
1785610951.4,82,17
1785610951.7,81,19
1785610952.0,82,2
1785610952.3,81,46
1785610952.4,82,47
1785610953.1,82,19
1785610953.2,81,47
1785610953.4,81,2
1785610953.5,81,17
1785610953.5,81,19
1785610953.7,82,46
1785610954.2,82,17
1785610954.3,82,47
1785610954.8,82,2
1785610955.1,82,48
1785610955.3,81,47
1785610955.4,81,46
1785610955.6,82,46
1785610955.7,82,19
1785610956.0,81,19
1785610956.2,81,48
1785610956.8,82,47
1785610957.5,81,46
1785610957.7,81,47
1785610957.9,82,46
1785610958.1,82,48
1785610958.7,81,2
1785610958.9,81,48
1785610958.9,82,2
1785610959.1,82,47
1785610959.5,81,46
1785610959.9,81,47
1785610959.9,82,46
1785610960.8,81,2
1785610961.1,82,2
1785610961.6,82,47
1785610961.7,81,46
1785610962.2,82,46
1785610962.4,81,47
1785610963.8,81,46
1785610964.3,82,46
1785610965.1,81,2
1785610965.5,82,2
1785610965.9,81,46
1785610967.1,81,2
1785610967.1,82,46
1785610967.2,81,17
1785610967.6,82,17
1785610968.1,82,2
1785610968.2,81,46
1785610968.3,82,46
1785610968.4,81,46
1785610969.6,81,17
1785610969.8,81,2
1785610978.5,82,48
1785610979.0,81,48
1785610980.8,82,47
1785610981.5,81,47
1785610983.7,81,39
1785610983.8,82,19
1785610983.9,82,40
1785610984.2,81,19
1785610984.9,81,40
1785610985.0,81,22
1785610985.1,81,4
1785610986.2,82,46
1785610986.3,81,38
1785610986.3,82,40
1785610986.4,82,17
1785610986.5,82,43
1785610986.9,81,40
1785610987.3,82,2
1785610987.3,82,8
1785610987.6,81,7
1785610987.6,81,24
1785610988.0,82,29
1785610988.7,81,43
1785610989.6,82,47
1785610989.8,82,43
1785610990.3,81,47
1785610990.7,81,43
1785610992.6,82,19
1785610992.8,81,8
1785610993.0,82,43
1785610993.1,81,19
1785610993.4,81,43
1785610993.8,81,29
1785610994.4,82,36
1785610995.0,81,36
1785610996.7,82,35
1785610997.2,81,35
1785610999.2,82,34
1785610999.8,81,34
1785611001.0,82,41
1785611001.2,82,39
1785611001.4,82,48
1785611002.2,81,48
1785611002.4,82,22
1785611002.7,82,42
1785611003.5,82,47
1785611004.0,81,42
1785611004.0,82,31
1785611004.1,82,33
1785611004.4,82,26
1785611004.5,81,47
1785611005.3,82,4
1785611005.3,82,8
1785611005.3,82,42
1785611005.3,82,47
1785611006.5,81,47
1785611006.6,81,30
1785611006.7,81,41
1785611007.2,82,19
1785611007.8,81,3
1785611008.0,81,19
1785611008.7,82,3
1785611008.9,82,41
1785611009.8,82,30
1785611010.2,82,19
1785611010.8,81,19
1785611011.1,82,36
1785611012.2,81,36
1785611013.4,81,30
1785611013.8,82,35
1785611014.0,81,3
1785611014.1,82,36
1785611014.6,82,24
1785611014.6,82,38
1785611014.7,81,36
1785611014.8,81,35
1785611015.3,81,41
1785611016.2,81,39
1785611016.4,82,7
1785611017.1,82,34
1785611017.3,82,39
1785611017.6,82,41
1785611017.7,82,35
1785611018.1,81,41
1785611018.2,81,4
1785611018.6,82,30
1785611018.9,81,34
1785611018.9,82,41
1785611019.1,82,4
1785611019.2,82,29
1785611019.6,81,35
1785611020.2,81,30
1785611020.2,82,3
1785611020.9,81,29
1785611021.2,82,36
1785611021.4,81,41
1785611021.4,82,35
1785611021.5,81,3
1785611022.1,82,34
1785611022.2,81,36
1785611022.2,82,29
1785611022.5,81,29
1785611022.8,81,35
1785611023.2,82,29
1785611023.3,81,22
1785611024.3,81,29
1785611024.7,82,35
1785611025.2,81,4
1785611026.3,82,29
1785611026.6,81,35
1785611026.7,81,29
1785611027.3,82,35
1785611027.6,81,34
1785611029.0,81,35
1785611029.7,82,34
1785611030.8,82,47
1785611031.8,81,42
1785611031.8,81,47
1785611031.9,82,36
1785611032.6,81,36
1785611033.1,81,31
1785611033.3,81,8
1785611033.5,82,48
1785611033.7,82,47
1785611033.8,81,48
1785611033.8,82,40
1785611034.4,81,40
1785611034.5,81,34
1785611034.9,81,7
1785611035.0,81,47
1785611035.0,82,7
1785611035.3,82,19
1785611035.7,81,19
1785611036.0,82,47
1785611036.1,82,35
1785611036.9,81,38
1785611036.9,82,40
1785611037.4,81,35
1785611037.4,81,40
1785611037.6,82,48
1785611037.9,81,47
1785611038.2,81,24
1785611038.4,81,7
1785611038.4,82,36
1785611038.5,81,48
1785611039.4,82,48
1785611039.5,81,36
1785611039.5,82,19
1785611039.6,82,36
1785611040.7,81,48
1785611040.9,82,48
1785611041.0,81,36
1785611041.5,81,48
1785611042.7,82,47
1785611043.0,82,3
1785611044.6,81,47
1785611044.9,81,33
1785611045.7,81,3
1785611045.9,82,33
1785611047.8,82,34
1785611048.8,81,19
1785611048.8,81,34
1785611049.2,82,35
1785611050.0,81,33
1785611050.4,82,33
1785611050.8,81,26
1785611050.9,81,33
1785611051.2,81,35
1785611051.3,82,34
1785611052.1,82,33
1785611052.2,82,26
1785611052.7,81,34
1785611053.8,82,19
1785611054.3,82,36
1785611054.4,82,47
1785611054.6,81,19
1785611054.7,81,46
1785611054.8,81,33
1785611054.8,82,46
1785611055.8,81,26
1785611056.0,82,35
1785611056.2,81,2
1785611056.2,82,33
1785611056.3,81,47
1785611056.4,82,26
1785611056.5,81,36
1785611056.6,82,34
1785611056.7,82,2
1785611056.8,82,19
1785611056.8,82,47
1785611057.4,81,19
1785611057.6,81,34
1785611057.9,81,33
1785611058.4,82,33
1785611058.7,81,35
1785611058.7,81,47
1785611059.6,82,34
1785611059.9,81,46
1785611060.2,81,33
1785611060.2,82,35
1785611060.2,82,46
1785611060.2,82,47
1785611060.6,81,34
1785611061.0,82,3
1785611061.5,81,26
1785611061.6,81,35
1785611061.6,82,34
1785611061.8,81,47
1785611061.9,82,26
1785611061.9,82,33
1785611062.1,82,36
1785611062.4,81,46
1785611062.9,81,33
1785611063.4,81,3
1785611063.5,81,34
1785611063.6,82,46
1785611063.8,82,35
1785611064.2,81,26
1785611064.8,82,34
1785611064.9,81,35
1785611064.9,82,26
1785611064.9,82,33
1785611065.3,81,36
1785611065.4,82,36
1785611065.5,81,34
1785611065.5,81,36
1785611065.9,81,2
1785611065.9,81,33
1785611066.5,82,19
1785611066.7,82,2
1785611067.0,82,33
1785611067.3,81,19
1785611067.9,82,34
1785611068.0,81,33
1785611068.5,82,35
1785611068.7,81,46
1785611068.8,81,34
1785611069.2,82,33
1785611069.5,82,46
1785611070.0,82,36
1785611070.1,81,33
1785611070.3,81,35
1785611070.5,81,2
1785611070.7,82,2
1785611071.4,81,26
1785611071.4,81,36
1785611072.5,82,34
1785611072.5,82,35
1785611072.6,82,26
1785611072.8,81,35
1785611073.6,81,46
1785611074.0,82,35
1785611074.1,81,34
1785611074.6,81,26
1785611074.9,81,2
1785611075.0,81,17
1785611075.5,81,35
1785611075.6,82,34
1785611076.5,81,34
1785611076.5,82,35
1785611076.9,82,2
1785611077.1,81,2
1785611077.4,81,35
1785611077.6,82,34
1785611078.0,82,26
1785611078.3,82,43
1785611078.4,82,33
1785611079.1,81,34
1785611079.1,82,8
1785611079.4,82,35
1785611079.4,82,45
1785611079.5,81,45
1785611079.8,81,35
1785611079.8,82,29
1785611080.0,81,43
1785611080.1,82,34
1785611080.8,81,34
1785611081.1,82,35
1785611081.2,82,43
1785611081.8,81,35
1785611082.3,82,36
1785611082.7,82,34
1785611083.4,81,33
1785611083.5,81,36
1785611083.6,81,34
1785611083.8,82,33
1785611084.3,82,34
1785611084.9,81,43
1785611084.9,82,36
1785611085.1,81,33
1785611085.1,81,34
1785611085.4,81,8
1785611085.5,82,33
1785611085.9,81,36
1785611085.9,82,43
1785611086.4,82,35
1785611086.8,81,43
1785611086.8,82,7
1785611087.0,81,29
1785611087.1,81,33
1785611087.2,81,7
1785611087.2,81,35
1785611087.7,82,33
1785611088.8,82,35
1785611089.4,81,35
1785611089.6,82,34
1785611089.6,82,36
1785611090.3,81,34
1785611090.7,81,36
1785611090.8,81,33
1785611090.9,82,35
1785611091.6,81,35
1785611091.7,82,34
1785611091.7,82,36
1785611092.1,81,26
1785611092.5,81,34
1785611092.9,81,36
1785611093.3,82,35
1785611093.9,82,33
1785611094.1,81,35
1785611094.1,82,26
1785611094.1,82,34
1785611094.7,81,34
1785611094.8,81,33
1785611095.7,82,35
1785611095.9,81,26
1785611096.1,82,33
1785611096.1,82,34
1785611096.2,82,26
1785611096.5,81,35
1785611096.7,81,34
1785611097.2,81,33
1785611098.2,82,35
1785611098.4,82,33
1785611098.8,82,34
1785611099.0,81,35
1785611099.3,81,33
1785611099.3,82,36
1785611099.4,81,34
1785611099.9,81,36
1785611100.2,82,33
1785611101.2,81,33
1785611101.4,82,34
1785611101.8,82,35
1785611102.1,81,34
1785611102.4,81,35
1785611102.6,81,26
1785611102.8,82,33
1785611102.9,82,26
1785611103.7,81,33
1785611104.4,82,34
1785611104.9,81,26
1785611105.2,81,34
1785611106.2,82,3
1785611106.3,82,33
1785611106.7,82,26
1785611107.2,81,3
1785611113.0,81,39
1785611113.9,82,3
1785611117.8,81,3
1785611119.1,82,39
1785611119.4,82,22
1785611120.3,82,4
1785611123.9,82,48
1785611124.7,81,48
1785611126.1,82,48
1785611126.3,82,47
1785611126.5,81,48
1785611126.9,81,47
1785611127.0,82,47
1785611127.4,82,48
1785611127.5,81,47
1785611127.8,81,33
1785611128.0,81,48
1785611128.6,82,47
1785611128.9,81,26
1785611129.2,81,47
1785611129.6,82,46
1785611130.0,82,48
1785611130.1,82,47
1785611130.3,82,17
1785611130.5,81,48
1785611130.8,81,47
1785611130.9,82,2
1785611131.1,81,46
1785611131.4,82,24
1785611131.4,82,38
1785611131.7,81,2
1785611131.9,81,17
1785611132.0,82,46
1785611132.4,82,47
1785611132.7,82,17
1785611132.7,82,19
1785611133.0,81,46
1785611133.0,81,47
1785611133.0,82,2
1785611133.0,82,7
1785611133.5,81,19
1785611133.7,82,48
1785611134.3,81,2
1785611134.3,81,17
1785611134.3,81,48
1785611134.6,82,46
1785611135.1,82,17
1785611135.1,82,19
1785611135.4,81,19
1785611135.9,82,2
1785611136.2,82,47
1785611136.4,81,46
1785611136.8,81,47
1785611136.8,82,46
1785611138.4,81,46
1785611139.9,82,46
1785611140.1,81,2
1785611140.1,81,17
1785611140.4,82,17
1785611140.9,81,46
1785611140.9,82,2
1785611142.1,81,17
1785611142.2,81,2
1785611142.8,82,41
1785611144.1,82,30
1785611144.7,82,3
1785611147.9,82,48
1785611148.4,81,48
1785611148.6,82,48
1785611148.8,81,22
1785611148.9,81,48
1785611149.5,81,39
1785611149.9,81,4
1785611150.4,82,47
1785611151.8,81,47
1785611152.0,82,48
1785611152.6,81,48
1785611153.8,82,48
1785611154.4,81,48
1785611154.7,82,40
1785611155.1,82,47
1785611155.6,82,48
1785611155.8,81,40
1785611156.0,81,47
1785611156.3,81,48
1785611156.8,82,46
1785611157.0,82,40
1785611157.2,82,17
1785611157.2,82,47
1785611157.6,82,48
1785611157.8,81,40
1785611158.2,81,47
1785611158.3,82,2
1785611158.4,81,48
1785611158.6,81,2
1785611159.4,82,2
1785611159.6,82,40
1785611159.7,82,47
1785611160.3,81,40
1785611161.1,81,47
1785611161.5,82,19
1785611162.2,81,19
1785611162.2,81,38
1785611162.2,82,40
1785611162.3,82,47
1785611162.8,81,40
1785611163.7,81,7
1785611163.7,81,24
1785611163.7,81,47
1785611165.2,82,47
1785611166.1,82,19
1785611168.5,81,30
1785611169.2,81,41
1785611169.7,82,30
1785611170.1,81,3
1785611170.6,82,42
1785611170.8,81,47
1785611171.2,82,41
1785611171.5,82,3
1785611171.9,82,47
1785611172.5,81,30
1785611172.5,81,42
1785611173.0,81,47
1785611173.1,81,41
1785611173.2,82,29
1785611173.2,82,31
1785611173.8,81,3
1785611173.8,81,29
1785611174.2,82,8
1785611174.2,82,29
1785611174.4,82,42
1785611174.5,81,29
1785611177.1,82,48
1785611182.6,81,48
1785611182.9,82,47
1785611184.5,82,48
1785611185.6,81,31
1785611185.8,81,48
1785611185.9,81,8
1785611186.2,81,47
1785611186.7,82,47
1785611187.9,82,36
1785611188.2,82,30
1785611188.4,81,36
1785611189.5,81,47
1785611189.7,82,3
1785611190.0,81,42
1785611190.2,82,41
1785611190.4,82,35
1785611190.4,82,36
1785611190.9,81,36
1785611191.0,81,35
1785611192.8,82,35
1785611193.4,81,35
1785611193.5,82,34
1785611194.3,81,34
1785611195.6,82,38
1785611195.8,82,24
1785611196.1,82,34
1785611197.0,81,34
1785611197.2,82,7
1785611199.8,82,26
1785611200.0,82,33
1785611201.5,81,19
1785611201.7,81,38
1785611201.7,82,40
1785611201.8,81,33
1785611203.0,82,33
1785611203.8,81,2
1785611204.0,82,2
1785611205.0,81,33
1785611205.1,81,24
1785611205.2,81,40
1785611205.9,81,46
1785611206.1,81,26
1785611206.2,82,19
1785611206.4,81,19
1785611206.5,82,46
1785611207.0,82,47
1785611207.1,82,40
1785611208.2,82,48
1785611208.8,81,46
1785611209.3,82,19
1785611209.8,82,46
1785611210.0,81,2
1785611210.1,81,19
1785611210.2,81,40
1785611210.7,81,47
1785611210.9,82,2
1785611210.9,82,40
1785611211.3,82,19
1785611211.9,81,46
1785611211.9,82,47
1785611212.1,81,19
1785611212.1,82,46
1785611212.3,81,48
1785611212.9,82,48
1785611213.7,81,47
1785611214.4,81,46
1785611214.5,82,46
1785611214.9,82,47
1785611215.4,81,48
1785611216.5,82,48
1785611216.6,81,47
1785611218.1,81,48
1785611218.3,81,46
1785611218.4,82,47
1785611218.5,82,46
1785611219.1,82,48
1785611219.6,81,47
1785611219.9,82,19
1785611220.3,81,19
1785611220.3,81,46
1785611220.3,82,36
1785611220.4,81,48
1785611220.5,82,47
1785611220.9,82,46
1785611221.2,81,36
1785611221.4,81,2
1785611221.6,81,47
1785611221.9,82,48
1785611222.0,82,2
1785611222.4,82,47
1785611222.5,82,35
1785611222.8,81,46
1785611223.0,81,48
1785611223.2,82,46
1785611223.5,81,35
1785611223.5,81,47
1785611224.2,82,47
1785611224.3,82,48
1785611224.7,82,19
1785611224.8,82,34
1785611225.4,81,34
1785611225.4,81,47
1785611225.4,81,48
1785611225.6,81,19
1785611225.6,82,36
1785611226.2,81,36
1785611227.0,82,19
1785611227.0,82,47
1785611227.2,81,46
1785611227.4,81,19
1785611227.4,82,48
1785611227.7,82,46
1785611228.1,81,47
1785611228.2,82,35
1785611228.3,81,48
1785611228.3,82,33
1785611228.4,81,2
1785611228.5,82,2
1785611228.7,82,36
1785611228.8,81,35
1785611228.9,82,26
1785611229.0,82,35
1785611229.1,81,46
1785611229.2,81,36
1785611229.2,82,47
1785611229.4,81,35
1785611229.6,81,33
1785611229.9,81,47
1785611229.9,82,35
1785611229.9,82,46
1785611230.0,82,47
1785611230.0,82,48
1785611230.3,81,2
1785611230.4,81,47
1785611230.5,81,35
1785611230.7,81,26
1785611230.8,82,34
1785611230.9,82,2
1785611231.0,81,48
1785611231.0,82,19
1785611231.3,81,19
1785611231.3,81,46
1785611231.4,82,35
1785611231.8,82,47
1785611232.0,81,34
1785611232.0,81,35
1785611232.1,82,46
1785611232.6,82,34
1785611232.7,81,2
1785611232.9,81,47
1785611233.2,81,34
1785611233.2,82,2
1785611233.4,82,35
1785611233.5,81,46
1785611233.7,82,48
1785611233.9,81,35
1785611233.9,82,36
1785611234.2,82,34
1785611234.3,82,47
1785611234.5,82,46
1785611234.6,81,36
1785611234.8,81,2
1785611234.8,81,34
1785611234.9,81,48
1785611234.9,82,33
1785611235.0,82,26
1785611235.3,81,47
1785611235.5,82,2
1785611235.7,82,36
1785611235.9,81,33
1785611236.1,82,34
1785611236.5,81,36
1785611236.8,81,34
1785611237.0,82,35
1785611237.2,82,33
1785611237.7,81,35
1785611237.8,82,38
1785611237.9,82,47
1785611238.0,82,24
1785611238.7,82,48
1785611238.8,81,47
1785611238.8,81,48
1785611239.0,81,33
1785611239.1,82,33
1785611239.1,82,35
1785611239.8,81,33
1785611239.8,81,35
1785611239.9,82,34
1785611239.9,82,48
1785611240.3,82,33
1785611240.6,81,34
1785611240.7,82,47
1785611240.9,81,48
1785611241.0,82,35
1785611241.6,81,47
1785611241.8,81,35
1785611242.3,81,33
1785611242.3,81,46
1785611242.3,82,34
1785611243.0,81,34
1785611243.2,82,46
1785611243.5,82,48
1785611243.8,81,26
1785611243.9,82,47
1785611244.1,81,2
1785611244.2,81,48
1785611244.2,82,34
1785611244.3,82,2
1785611244.4,82,19
1785611244.4,82,26
1785611244.4,82,33
1785611244.6,81,46
1785611244.7,81,47
1785611244.8,81,19
1785611244.8,82,35
1785611245.0,81,34
1785611245.7,81,35
1785611245.8,82,46
1785611245.9,81,17
1785611246.1,81,2
1785611246.2,81,33
1785611246.4,82,17
1785611246.4,82,48
1785611246.7,82,36
1785611246.9,82,2
1785611247.1,81,46
1785611247.3,82,47
1785611247.4,82,33
1785611247.5,81,48
1785611247.7,81,36
1785611248.1,81,47
1785611248.3,81,17
1785611248.5,81,2
1785611248.5,82,34
1785611248.8,82,46
1785611249.1,82,48
1785611249.2,81,33
1785611249.3,82,35
1785611249.4,81,34
1785611249.5,82,17
1785611249.8,82,2
1785611249.9,81,48
1785611250.1,81,46
1785611250.4,81,35
1785611250.4,82,33
1785611250.4,82,34
1785611250.5,82,19
1785611250.8,81,19
1785611251.0,81,34
1785611251.1,82,47
1785611251.3,81,2
1785611251.4,81,33
1785611251.5,81,17
1785611251.7,82,35
1785611252.1,81,47
1785611252.5,81,26
1785611252.6,81,35
1785611252.7,82,46
1785611252.8,82,47
1785611253.1,82,17
1785611253.3,82,34
1785611253.7,81,47
1785611253.7,82,2
1785611253.8,82,26
1785611253.8,82,48
1785611254.0,81,34
1785611254.0,82,33
1785611254.4,82,35
1785611254.5,82,19
1785611254.7,81,46
1785611254.7,81,48
1785611254.9,81,19
1785611255.1,82,47
1785611255.4,81,35
1785611255.4,82,34
1785611255.4,82,36
1785611255.7,81,36
1785611256.0,81,47
1785611256.2,81,34
1785611256.3,81,2
1785611256.3,81,17
1785611256.6,82,35
1785611256.7,81,35
1785611256.9,82,46
1785611257.0,81,33
1785611257.3,82,17
1785611257.3,82,48
1785611257.4,82,47
1785611258.0,82,2
1785611258.2,81,47
1785611258.2,82,33
1785611258.3,82,34
1785611258.4,81,48
1785611258.7,82,35
1785611259.1,81,34
1785611259.5,81,35
1785611259.6,81,33
1785611259.6,82,34
1785611260.3,81,46
1785611260.3,82,33
1785611260.5,81,34
1785611260.9,82,48
1785611261.1,82,46
1785611261.3,81,48
1785611261.3,82,35
1785611261.5,82,47
1785611261.6,82,48
1785611261.7,81,33
1785611261.8,81,2
1785611261.9,81,48
1785611262.1,81,35
1785611262.1,82,2
1785611262.2,82,34
1785611262.5,81,47
1785611262.9,81,34
1785611263.0,81,26
1785611263.8,82,26
1785611263.9,82,33
1785611264.9,82,34
1785611265.4,82,19
1785611265.6,82,47
1785611265.9,81,34
1785611266.1,81,19
1785611266.8,81,47
1785611269.8,81,40
1785611270.3,82,47
1785611271.5,82,40
1785611271.7,81,47
1785611272.3,81,30
1785611273.6,82,48
1785611273.7,81,3
1785611273.7,81,38
1785611274.4,81,40
1785611274.7,81,7
1785611274.7,81,24
1785611274.7,82,42
1785611274.8,81,41
1785611275.0,81,48
1785611275.0,82,47
1785611275.4,82,48
1785611276.3,81,48
1785611276.7,82,29
1785611276.7,82,31
1785611277.1,81,29
1785611277.1,81,42
1785611277.1,82,19
1785611277.5,81,19
1785611277.7,81,47
1785611278.1,82,8
1785611278.4,82,42
1785611280.2,81,42
1785611280.3,82,48
1785611280.7,82,47
1785611280.9,82,29
1785611281.0,82,42
1785611281.3,82,38
1785611281.7,82,24
1785611282.0,81,42
1785611282.7,81,47
1785611282.8,82,47
1785611282.9,81,29
1785611283.1,82,7
1785611283.9,81,48
1785611285.6,81,47
1785611285.9,82,48
1785611286.7,82,42
1785611287.0,81,42
1785611287.3,81,8
1785611287.3,81,31
1785611289.2,82,40
1785611289.8,81,40
1785611291.2,82,39
1785611291.9,81,38
1785611291.9,82,40
1785611292.3,81,40
1785611292.9,81,24
1785611293.1,81,7
1785611293.1,81,48
1785611294.7,82,30
1785611295.5,82,41
1785611296.3,82,3
1785611303.0,81,46
1785611304.1,82,46
1785611306.5,82,47
1785611306.6,81,33
1785611307.6,81,26
1785611307.9,81,46
1785611307.9,82,26
