phase,anomaly_type,start_timestamp,end_timestamp,duration_sec,det_a_id,det_b_id,on_det_id,description
1,isolated_pulse,1785613522.4,1785613523.1,0.6999998092651367,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613523.5,1785613525.3,1.7999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613526.0,1785613526.7,0.7000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613528.1,1785613528.9,0.8000001907348633,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613529.1,1785613530.7,1.6000001430511475,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613639.9,1785613640.6,0.6999998092651367,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613641.0,1785613641.8,0.7999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613642.1,1785613642.8,0.7000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613644.1,1785613644.9,0.8000001907348633,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613646.3,1785613646.7,0.40000009536743164,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.400s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613735.1,1785613735.9,0.8000001907348633,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613737.1,1785613737.7,0.6000001430511475,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785613740.6,1785613740.9,0.3000001907348633,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.300s; Det 43 was completely OFF in ±5.0s window
1,extended_disagreement,1785614190.6,1785614204.2,13.600000143051147,29,43,43,Ph1: Det 43 ON / Det 29 OFF for 13.60s (threshold=5.0s)
1,isolated_pulse,1785614635.5,1785614635.8,0.2999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.300s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785614659.8,1785614660.7,0.9000000953674316,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.900s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785614661.1,1785614662.3,1.2000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.200s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785614663.5,1785614663.8,0.2999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.300s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785614664.3,1785614664.8,0.5,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.500s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785614665.0,1785614665.9,0.9000000953674316,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.900s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785614666.2,1785614667.5,1.2999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.300s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785614926.6,1785614927.2,0.6000001430511475,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785615009.0,1785615009.5,0.5,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.500s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785615027.9,1785615029.1,1.1999998092651367,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.200s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785615031.1,1785615032.2,1.1000001430511475,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.100s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785615137.2,1785615137.5,0.2999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.300s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785615226.5,1785615227.3,0.7999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785615853.5,1785615853.9,0.40000009536743164,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.400s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785615854.3,1785615855.0,0.7000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785616028.7,1785616029.5,0.7999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785616631.5,1785616632.7,1.2000000476837158,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.200s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785616633.5,1785616635.1,1.5999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785616923.9,1785616924.6,0.6999998092651367,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785617205.7,1785617206.8,1.0999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.100s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785617210.9,1785617211.3,0.39999985694885254,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.400s; Det 43 was completely OFF in ±5.0s window
