timestamp,timestamp_utc,camera_id,deleted_file,kept_file,deleted_start_ts,deleted_end_ts,kept_start_ts,kept_end_ts,deleted_duration_sec,bytes_reclaimed,log_rows_updated,tolerance_sec
1785707491.925376,2026-08-02 21:51:31 UTC,fisheye,a2e5bde1_fisheye_1785707098.ts,27dcd629_fisheye_1785707092.ts,1785707086.310,1785707106.260,1785707086.207,1785707171.156,19.950,1283664,1,0.5
1785707491.925376,2026-08-02 21:51:31 UTC,fisheye,e98021a8_fisheye_1785707130.ts,27dcd629_fisheye_1785707092.ts,1785707123.394,1785707150.494,1785707086.207,1785707171.156,27.100,1888272,1,0.5
1785707491.925376,2026-08-02 21:51:31 UTC,fisheye,1d18baa5_fisheye_1785707331.ts,257c58c3_fisheye_1785707317.ts,1785707321.792,1785707350.342,1785707309.518,1785707422.517,28.550,1764380,1,0.5
1785708100.908588,2026-08-02 22:01:40 UTC,fisheye,a0dad8bc_fisheye_1785707832.ts,62aa04a0_fisheye_1785707826.ts,1785707824.015,1785707838.265,1785707817.932,1785707913.331,14.250,1058064,1,0.5
1785708100.908588,2026-08-02 22:01:40 UTC,fisheye,923d0739_fisheye_1785707850.ts,62aa04a0_fisheye_1785707826.ts,1785707842.682,1785707856.532,1785707817.932,1785707913.331,13.850,955040,1,0.5
1785708100.908588,2026-08-02 22:01:40 UTC,fisheye,c77e21c3_fisheye_1785707915.ts,64e3a04b_fisheye_1785707864.ts,1785707904.609,1785707921.459,1785707854.934,1785707951.934,16.850,1062764,1,0.5
1785708100.908588,2026-08-02 22:01:40 UTC,fisheye,f58758c3_fisheye_1785707921.ts,64e3a04b_fisheye_1785707864.ts,1785707910.772,1785707937.772,1785707854.934,1785707951.934,27.000,1853492,1,0.5
1785708405.432068,2026-08-02 22:06:45 UTC,fisheye,2159f74b_fisheye_1785708254.ts,0fed0544_fisheye_1785708237.ts,1785708245.662,1785708273.712,1785708227.002,1785708343.352,28.050,2049952,1,0.5
1785709319.508624,2026-08-02 22:21:59 UTC,fisheye,aabd8a2f_fisheye_1785708945.ts,01852f71_fisheye_1785708945.ts,1785708939.994,1785708961.293,1785708939.994,1785708961.293,21.300,1657596,1,0.5
1785709319.508624,2026-08-02 22:21:59 UTC,fisheye,5e15aa4a_fisheye_1785709172.ts,532e54f8_fisheye_1785709162.ts,1785709163.147,1785709195.146,1785709156.945,1785709195.144,32.000,2425388,1,0.5
1785709624.303813,2026-08-02 22:27:04 UTC,fisheye,79e2509e_fisheye_1785709312.ts,c5925065_fisheye_1785709300.ts,1785709305.880,1785709320.930,1785709293.433,1785709481.082,15.050,1183460,1,0.5
1785709624.303813,2026-08-02 22:27:04 UTC,fisheye,e7f40357_fisheye_1785709363.ts,c5925065_fisheye_1785709300.ts,1785709355.409,1785709379.858,1785709293.433,1785709481.082,24.450,1866088,1,0.5
1785709624.303813,2026-08-02 22:27:04 UTC,fisheye,a50001f3_fisheye_1785709450.ts,c5925065_fisheye_1785709300.ts,1785709442.224,1785709458.774,1785709293.433,1785709481.082,16.550,1230084,1,0.5
1785710234.128847,2026-08-02 22:37:14 UTC,fisheye,174de935_fisheye_1785709927.ts,e3fbef06_fisheye_1785709931.ts,1785709919.642,1785709935.292,1785709919.592,1785709943.442,15.650,1072728,1,0.5
1785710234.128847,2026-08-02 22:37:14 UTC,fisheye,8e7cb899_fisheye_1785709992.ts,84c5eb13_fisheye_1785709988.ts,1785709981.684,1785710010.334,1785709981.632,1785710034.682,28.650,2026264,1,0.5
1785710539.303741,2026-08-02 22:42:19 UTC,fisheye,459026df_fisheye_1785710403.ts,e64cab16_fisheye_1785710393.ts,1785710397.145,1785710409.745,1785710384.649,1785710409.499,12.600,974780,1,0.5
1785710844.730271,2026-08-02 22:47:24 UTC,fisheye,e7890391_fisheye_1785710730.ts,9ad2a51a_fisheye_1785710671.ts,1785710719.449,1785710736.249,1785710663.567,1785710748.417,16.800,1149620,1,0.5
1785711149.789375,2026-08-02 22:52:29 UTC,fisheye,9b50332c_fisheye_1785710967.ts,2ce228df_fisheye_1785710963.ts,1785710961.230,1785710981.680,1785710955.003,1785710982.653,20.450,1722832,1,0.5
1785711455.103919,2026-08-02 22:57:35 UTC,fisheye,ebec3753_fisheye_1785711297.ts,e8bd5a67_fisheye_1785711283.ts,1785711289.839,1785711314.189,1785711277.493,1785711348.643,24.350,1735052,1,0.5
1785711760.393753,2026-08-02 23:02:40 UTC,fisheye,24b3328b_fisheye_1785711450.ts,efe2e202_fisheye_1785711413.ts,1785711438.587,1785711456.187,1785711407.664,1785711514.964,17.600,1161464,1,0.5
1785711760.393753,2026-08-02 23:02:40 UTC,fisheye,5af25759_fisheye_1785711514.ts,277dcd60_fisheye_1785711508.ts,1785711506.775,1785711521.025,1785711500.700,1785711525.200,14.250,1064268,1,0.5
1785711760.393753,2026-08-02 23:02:40 UTC,fisheye,e1903f17_fisheye_1785711573.ts,65ddce4d_fisheye_1785711553.ts,1785711562.605,1785711591.055,1785711543.971,1785711592.021,28.450,2621472,1,0.5
1785712065.932338,2026-08-02 23:07:45 UTC,fisheye,ab9237b9_fisheye_1785711756.ts,922381ed_fisheye_1785711736.ts,1785711748.493,1785711772.643,1785711729.968,1785711873.968,24.150,1946740,1,0.5
1785712065.932338,2026-08-02 23:07:45 UTC,fisheye,4eeb092c_fisheye_1785711790.ts,922381ed_fisheye_1785711736.ts,1785711779.548,1785711798.948,1785711729.968,1785711873.968,19.400,1578824,1,0.5
1785712065.932338,2026-08-02 23:07:45 UTC,fisheye,f59015c3_fisheye_1785711800.ts,922381ed_fisheye_1785711736.ts,1785711792.044,1785711818.594,1785711729.968,1785711873.968,26.550,1959712,1,0.5
1785712371.195036,2026-08-02 23:12:51 UTC,fisheye,aff315d2_fisheye_1785711932.ts,d25caadf_fisheye_1785711930.ts,1785711922.273,1785712074.823,1785711922.272,1785712074.822,152.550,10823536,1,0.5
1785712676.654608,2026-08-02 23:17:56 UTC,fisheye,08871ba2_fisheye_1785712305.ts,162efda4_fisheye_1785712301.ts,1785712294.234,1785712457.983,1785712294.232,1785712457.982,163.750,11629868,1,0.5
1785712676.654608,2026-08-02 23:17:56 UTC,fisheye,52b923ae_fisheye_1785712537.ts,8035e2a0_fisheye_1785712533.ts,1785712529.828,1785712555.378,1785712523.628,1785712555.378,25.550,2055780,1,0.5
1785712981.946780,2026-08-02 23:23:01 UTC,fisheye,1cbaf70f_fisheye_1785712741.ts,1123cd4f_fisheye_1785712737.ts,1785712734.487,1785712745.987,1785712728.175,1785712753.925,11.500,883036,1,0.5
1785712981.946780,2026-08-02 23:23:01 UTC,fisheye,3f64bf36_fisheye_1785712806.ts,4a290069_fisheye_1785712808.ts,1785712796.442,1785712822.492,1785712796.410,1785712825.560,26.050,1850484,1,0.5
1785713287.539301,2026-08-02 23:28:07 UTC,fisheye,9de8a028_fisheye_1785712869.ts,5f6969b4_fisheye_1785712857.ts,1785712858.547,1785712886.747,1785712846.006,1785713040.055,28.200,1820592,1,0.5
1785713287.539301,2026-08-02 23:28:07 UTC,fisheye,6ebbae48_fisheye_1785712889.ts,5f6969b4_fisheye_1785712857.ts,1785712883.193,1785712898.093,1785712846.006,1785713040.055,14.900,1160712,1,0.5
1785713287.539301,2026-08-02 23:28:07 UTC,fisheye,85740166_fisheye_1785712922.ts,5f6969b4_fisheye_1785712857.ts,1785712914.332,1785712989.382,1785712846.006,1785713040.055,75.050,5872556,1,0.5
1785713287.539301,2026-08-02 23:28:07 UTC,fisheye,b88f01e3_fisheye_1785712989.ts,5f6969b4_fisheye_1785712857.ts,1785712982.425,1785713029.924,1785712846.006,1785713040.055,47.500,3086584,1,0.5
1785714204.766037,2026-08-02 23:43:24 UTC,fisheye,86b653c6_fisheye_1785714037.ts,61a5e2ff_fisheye_1785714011.ts,1785714030.152,1785714060.052,1785714005.490,1785714139.090,29.900,2246976,1,0.5
1785714204.766037,2026-08-02 23:43:24 UTC,fisheye,e31b5771_fisheye_1785714070.ts,61a5e2ff_fisheye_1785714011.ts,1785714061.161,1785714086.211,1785714005.490,1785714139.090,25.050,2023632,1,0.5
1785714510.724368,2026-08-02 23:48:30 UTC,fisheye,02a500a5_fisheye_1785714246.ts,5f5ace78_fisheye_1785714203.ts,1785714234.784,1785714266.434,1785714191.439,1785714333.789,31.650,2253180,1,0.5
1785715123.010158,2026-08-02 23:58:43 UTC,fisheye,97b1523d_fisheye_1785714716.ts,b60554ec_fisheye_1785714712.ts,1785714706.010,1785714743.210,1785714705.912,1785714885.212,37.200,2778264,1,0.5
1785715123.010158,2026-08-02 23:58:43 UTC,fisheye,7cb40a78_fisheye_1785714783.ts,b60554ec_fisheye_1785714712.ts,1785714774.297,1785714803.397,1785714705.912,1785714885.212,29.100,2144516,1,0.5
1785715123.010158,2026-08-02 23:58:43 UTC,fisheye,9d813208_fisheye_1785714824.ts,b60554ec_fisheye_1785714712.ts,1785714817.600,1785714846.650,1785714705.912,1785714885.212,29.050,2003704,1,0.5
1785715736.437234,2026-08-03 00:08:56 UTC,fisheye,476bb53e_fisheye_1785715527.ts,b920e8df_fisheye_1785715529.ts,1785715518.111,1785715532.011,1785715518.087,1785715546.187,13.900,1096792,1,0.5
1785715736.437234,2026-08-03 00:08:56 UTC,fisheye,3fad831c_fisheye_1785715558.ts,f072f559_fisheye_1785715560.ts,1785715549.242,1785715570.492,1785715549.166,1785715572.516,21.250,1538968,1,0.5
1785716349.271339,2026-08-03 00:19:09 UTC,fisheye,3bb94474_fisheye_1785716032.ts,baddec56_fisheye_1785716032.ts,1785716020.454,1785716040.254,1785716020.453,1785716040.253,19.800,1377476,1,0.5
1785716349.271339,2026-08-03 00:19:09 UTC,fisheye,6f906fdd_fisheye_1785716082.ts,e724d65f_fisheye_1785716070.ts,1785716069.957,1785716147.556,1785716063.887,1785716216.337,77.600,4984444,1,0.5
1785716349.271339,2026-08-03 00:19:09 UTC,fisheye,4e135cd8_fisheye_1785716169.ts,e724d65f_fisheye_1785716070.ts,1785716163.000,1785716188.200,1785716063.887,1785716216.337,25.200,1712304,1,0.5
1785716349.271339,2026-08-03 00:19:09 UTC,fisheye,2bdf91ea_fisheye_1785716228.ts,62ffce12_fisheye_1785716228.ts,1785716218.787,1785716266.987,1785716218.786,1785716266.986,48.200,3509772,1,0.5
1785716655.716111,2026-08-03 00:24:15 UTC,fisheye,5e5674cf_fisheye_1785716285.ts,9fa19d16_fisheye_1785716285.ts,1785716274.620,1785716313.570,1785716274.612,1785716368.261,38.950,3065340,1,0.5
1785716655.716111,2026-08-03 00:24:15 UTC,fisheye,e8fee6b7_fisheye_1785716325.ts,9fa19d16_fisheye_1785716285.ts,1785716317.975,1785716344.425,1785716274.612,1785716368.261,26.450,1977948,1,0.5
1785716655.716111,2026-08-03 00:24:15 UTC,fisheye,d30beb45_fisheye_1785716485.ts,2cf37757_fisheye_1785716483.ts,1785716479.179,1785716495.779,1785716472.979,1785716495.779,16.600,1065960,1,0.5
1785716962.124673,2026-08-03 00:29:22 UTC,fisheye,4316dc04_fisheye_1785716558.ts,cf606d9a_fisheye_1785716540.ts,1785716547.380,1785716564.680,1785716528.697,1785716613.297,17.300,1225384,1,0.5
1785717268.506433,2026-08-03 00:34:28 UTC,fisheye,b268e8f0_fisheye_1785717066.ts,0566e2c6_fisheye_1785716975.ts,1785717055.887,1785717101.386,1785716968.997,1785717115.547,45.500,3063836,1,0.5
1785717575.350817,2026-08-03 00:39:35 UTC,fisheye,d4f8c9df_fisheye_1785717348.ts,d098364f_fisheye_1785717310.ts,1785717341.009,1785717445.859,1785717297.657,1785717445.856,104.850,6950924,1,0.5
1785717881.713498,2026-08-03 00:44:41 UTC,fisheye,1dc1ac4e_fisheye_1785717563.ts,01cf5aac_fisheye_1785717468.ts,1785717551.773,1785717571.523,1785717458.842,1785717599.891,19.750,1369768,1,0.5
1785718188.632237,2026-08-03 00:49:48 UTC,fisheye,d9a679df_fisheye_1785717867.ts,2491b8c6_fisheye_1785717867.ts,1785717855.697,1785717875.747,1785717855.646,1785717886.196,20.050,1403044,1,0.5
1785719108.159345,2026-08-03 01:05:08 UTC,fisheye,d18823dc_fisheye_1785718769.ts,0cb31ea0_fisheye_1785718757.ts,1785718760.689,1785718800.039,1785718748.413,1785718876.963,39.350,2481036,1,0.5
1785719108.159345,2026-08-03 01:05:08 UTC,fisheye,7e4efe25_fisheye_1785718812.ts,0cb31ea0_fisheye_1785718757.ts,1785718804.221,1785718818.271,1785718748.413,1785718876.963,14.050,1114652,1,0.5
1785719414.876475,2026-08-03 01:10:14 UTC,fisheye,80a66367_fisheye_1785719219.ts,f677aaf7_fisheye_1785719199.ts,1785719213.334,1785719235.284,1785719188.639,1785719250.039,21.950,1504940,1,0.5
1785720028.640454,2026-08-03 01:20:28 UTC,fisheye,fdc5331c_fisheye_1785719775.ts,9b369b08_fisheye_1785719773.ts,1785719765.315,1785719787.415,1785719765.233,1785719834.133,22.100,1177632,1,0.5
1785720335.536811,2026-08-03 01:25:35 UTC,fisheye,365eead3_fisheye_1785720036.ts,32988e33_fisheye_1785720036.ts,1785720025.622,1785720124.072,1785720025.602,1785720130.151,98.450,4841000,1,0.5
1785720949.849160,2026-08-03 01:35:49 UTC,fisheye,4b8e7e8a_fisheye_1785720547.ts,b49a405c_fisheye_1785720399.ts,1785720540.294,1785720563.444,1785720391.390,1785720653.089,23.150,1078932,1,0.5
1785720949.849160,2026-08-03 01:35:49 UTC,fisheye,13a2688e_fisheye_1785720642.ts,b49a405c_fisheye_1785720399.ts,1785720633.194,1785720653.094,1785720391.390,1785720653.089,19.900,1007868,1,0.5
1785720949.849160,2026-08-03 01:35:49 UTC,fisheye,c1eedaea_fisheye_1785720655.ts,701f5c7f_fisheye_1785720655.ts,1785720645.780,1785720672.480,1785720645.748,1785720672.448,26.700,1309796,1,0.5
1785720949.849160,2026-08-03 01:35:49 UTC,fisheye,7733b2b1_fisheye_1785720833.ts,ea213dd3_fisheye_1785720837.ts,1785720825.470,1785720849.020,1785720825.371,1785720856.621,23.550,1075736,1,0.5
1785724636.362792,2026-08-03 02:37:16 UTC,fisheye,e9fa9d37_fisheye_1785724432.ts,82935b85_fisheye_1785724432.ts,1785724421.422,1785724448.172,1785724421.371,1785724448.821,26.750,1134392,1,0.5
1785724943.987102,2026-08-03 02:42:23 UTC,fisheye,d35a755e_fisheye_1785724750.ts,e4927ba4_fisheye_1785724754.ts,1785724743.852,1785724756.802,1785724743.716,1785724770.765,12.950,584680,1,0.5
1785726173.724875,2026-08-03 03:02:53 UTC,fisheye,61f41fe6_fisheye_1785725770.ts,f183609c_fisheye_1785725732.ts,1785725760.423,1785725790.972,1785725723.358,1785725827.507,30.550,1299268,1,0.5
1785726173.724875,2026-08-03 03:02:53 UTC,fisheye,315dec1b_fisheye_1785725835.ts,730f4887_fisheye_1785725831.ts,1785725828.782,1785725841.732,1785725822.644,1785725847.244,12.950,594080,1,0.5
1785726788.866699,2026-08-03 03:13:08 UTC,fisheye,a0c7376d_fisheye_1785726598.ts,70deaf17_fisheye_1785726604.ts,1785726591.470,1785726614.170,1785726591.443,1785726622.242,22.700,830208,1,0.5
1785726788.866699,2026-08-03 03:13:08 UTC,fisheye,e139ab0b_fisheye_1785726642.ts,49112827_fisheye_1785726640.ts,1785726634.771,1785726661.020,1785726634.769,1785726661.018,26.250,998468,1,0.5
1785727404.887986,2026-08-03 03:23:24 UTC,fisheye,a8d611ff_fisheye_1785727064.ts,bac15927_fisheye_1785727066.ts,1785727056.494,1785727080.794,1785727056.410,1785727082.510,24.300,844684,1,0.5
1785727712.386338,2026-08-03 03:28:32 UTC,fisheye,792278c6_fisheye_1785727626.ts,a7d50714_fisheye_1785727624.ts,1785727620.679,1785727642.229,1785727614.381,1785727643.481,21.550,699360,1,0.5
1785728327.487252,2026-08-03 03:38:47 UTC,fisheye,1cf716bc_fisheye_1785727976.ts,961b2266_fisheye_1785727978.ts,1785727967.851,1785727993.151,1785727967.822,1785727998.771,25.300,631680,1,0.5
