timestamp,event_code,parameter
1785543153.6,81,47
1785543153.8,82,48
1785543154.2,81,46
1785543154.3,81,48
1785543154.3,82,47
1785543155.0,81,47
1785543155.4,81,2
1785543155.4,82,46
1785543155.4,82,48
1785543156.5,81,48
1785543156.5,82,47
1785543156.6,82,2
1785543157.1,81,47
1785543157.3,82,48
1785543157.7,81,46
1785543157.8,81,48
1785543158.2,82,47
1785543158.4,82,46
1785543159.7,81,47
1785543159.7,82,48
1785543160.3,81,48
1785543160.3,82,47
1785543161.3,81,47
1785543161.4,82,48
1785543162.2,81,48
1785543162.4,81,46
1785543162.6,82,46
1785543163.1,82,47
1785543164.2,81,47
1785543164.3,82,48
1785543165.0,82,47
1785543165.1,81,48
1785543165.2,81,46
1785543165.3,82,46
1785543165.7,81,2
1785543166.2,81,47
1785543166.2,82,2
1785543166.2,82,48
1785543167.0,81,48
1785543167.8,81,46
1785543168.0,82,47
1785543168.2,82,22
1785543168.4,82,39
1785543168.4,82,46
1785543168.9,82,48
1785543169.0,81,2
1785543169.0,81,47
1785543169.1,82,4
1785543169.3,82,2
1785543169.6,81,48
1785543170.1,82,47
1785543171.0,81,46
1785543171.0,81,47
1785543171.1,82,46
1785543171.3,82,19
1785543172.1,81,19
1785543172.2,82,47
1785543172.7,82,48
1785543173.0,81,47
1785543173.6,81,48
1785543173.9,82,19
1785543174.4,81,19
1785543175.1,81,46
1785543175.2,82,46
1785543176.6,82,47
1785543176.7,81,46
1785543177.3,82,48
1785543177.5,81,47
1785543177.7,81,48
1785543177.7,82,46
1785543177.8,82,47
1785543177.8,82,48
1785543177.9,81,2
1785543178.1,81,48
1785543178.6,81,47
1785543178.6,82,2
1785543178.8,82,48
1785543179.6,81,48
1785543179.6,82,19
1785543180.4,81,19
1785543180.8,81,46
1785543181.1,82,47
1785543181.9,81,47
1785543182.1,82,48
1785543182.2,81,2
1785543182.2,81,17
1785543182.5,82,46
1785543182.6,82,42
1785543182.7,82,47
1785543182.9,82,17
1785543183.0,81,48
1785543183.4,81,42
1785543183.5,82,2
1785543183.8,81,47
1785543184.2,82,47
1785543185.4,81,47
1785543186.5,82,19
1785543186.8,82,47
1785543186.9,81,19
1785543188.0,81,47
1785543188.0,82,48
1785543188.4,81,39
1785543189.0,81,48
1785543189.1,82,47
1785543189.2,82,19
1785543189.5,81,19
1785543189.5,81,22
1785543189.7,81,4
1785543190.4,82,48
1785543191.3,81,47
1785543191.4,81,7
1785543191.6,82,43
1785543192.2,81,48
1785543192.3,82,8
1785543192.5,82,40
1785543192.7,82,29
1785543192.9,82,7
1785543193.2,81,40
1785543193.5,81,43
1785543193.5,82,19
1785543193.5,82,47
1785543193.6,82,39
1785543194.1,82,48
1785543194.2,81,19
1785543194.6,82,43
1785543195.1,81,38
1785543195.1,82,40
1785543195.6,81,48
1785543195.7,81,40
1785543195.8,82,48
1785543195.9,81,43
1785543196.0,82,31
1785543196.2,81,24
1785543196.3,81,7
1785543196.4,81,31
1785543196.5,81,48
1785543196.9,82,31
1785543197.4,81,8
1785543197.4,81,29
1785543197.4,81,31
1785543197.5,82,43
1785543197.8,82,48
1785543197.9,81,43
1785543198.6,81,39
1785543198.8,81,47
1785543199.8,81,48
1785543200.8,82,48
1785543202.4,81,48
1785543206.1,82,3
1785543206.9,81,3
1785543212.7,81,46
1785543213.1,82,46
1785543213.7,82,48
1785543214.9,81,46
1785543215.0,82,46
1785543215.9,81,48
1785543216.6,81,46
1785543217.7,81,2
1785543217.9,81,17
1785543219.0,82,46
1785543219.2,82,17
1785543219.5,82,47
1785543220.0,82,2
1785543220.5,81,46
1785543221.0,81,47
1785543221.2,82,46
1785543221.5,82,19
1785543221.8,81,2
1785543221.9,81,19
1785543222.1,82,2
1785543222.5,82,47
1785543222.8,82,48
1785543223.0,81,46
1785543223.1,82,46
1785543223.7,81,47
1785543224.0,81,48
1785543224.1,82,48
1785543224.6,82,47
1785543224.9,81,48
1785543225.5,82,48
1785543225.8,81,47
1785543225.9,81,48
1785543226.3,81,46
1785543226.6,82,19
1785543226.8,82,47
1785543226.9,81,19
1785543227.1,82,46
1785543227.3,82,48
1785543227.9,81,47
1785543228.0,81,2
1785543228.2,82,2
1785543228.3,82,19
1785543228.8,81,46
1785543228.8,81,48
1785543229.1,81,19
1785543229.3,82,46
1785543230.2,81,2
1785543230.3,82,47
1785543230.4,82,2
1785543231.0,81,46
1785543231.2,81,47
1785543231.4,82,46
1785543232.3,81,2
1785543232.6,82,47
1785543232.8,82,2
1785543233.7,81,47
1785543235.2,81,46
1785543236.0,82,46
1785543236.5,81,2
1785543236.9,82,2
1785543237.5,81,46
1785543238.2,82,46
1785543238.7,81,2
1785543239.5,82,2
1785543240.2,81,46
1785543241.5,81,17
1785543241.7,81,2
1785543256.9,82,36
1785543257.4,81,36
1785543258.9,82,35
1785543259.3,81,35
1785543260.2,82,35
1785543260.8,81,35
1785543261.1,82,34
1785543261.6,81,34
1785543262.3,82,34
1785543262.9,81,34
1785543264.4,82,38
1785543264.7,82,24
1785543264.7,82,26
1785543264.9,82,33
1785543266.0,81,33
1785543266.3,82,33
1785543266.7,82,7
1785543267.1,82,45
1785543267.4,81,33
1785543267.6,81,45
1785543268.3,82,43
1785543268.4,81,26
1785543269.7,82,8
1785543270.4,82,29
1785543273.4,81,29
1785543273.7,81,43
1785543274.7,81,8
1785543274.7,82,43
1785543275.1,81,43
1785543278.5,81,38
1785543278.5,82,40
1785543279.2,81,40
1785543279.5,81,24
1785543279.8,81,7
1785543303.6,82,48
1785543304.0,81,48
1785543305.6,82,47
1785543306.0,81,47
1785543306.4,82,48
1785543306.7,81,48
1785543308.4,82,46
1785543308.4,82,47
1785543308.4,82,48
1785543308.6,81,48
1785543308.9,81,47
1785543308.9,82,17
1785543309.1,81,46
1785543309.4,82,2
1785543309.8,82,48
1785543310.2,82,47
1785543310.3,81,2
1785543310.3,81,48
1785543310.5,81,17
1785543310.8,81,47
1785543312.0,82,47
1785543312.6,81,47
1785543312.6,82,46
1785543312.9,82,17
1785543313.3,82,48
1785543313.7,81,48
1785543313.8,82,2
1785543314.2,81,46
1785543314.2,82,19
1785543314.5,82,46
1785543314.6,81,19
1785543315.5,82,47
1785543316.1,81,46
1785543316.2,81,47
1785543316.3,82,46
1785543317.8,81,46
1785543319.0,81,17
1785543319.1,81,2
1785543319.4,82,46
1785543319.8,82,17
1785543320.5,81,46
1785543320.6,82,2
1785543321.8,81,2
1785543321.8,81,17
1785543352.1,82,36
1785543352.6,81,36
1785543354.4,82,35
1785543354.5,82,36
1785543354.9,81,35
1785543355.0,81,36
1785543356.7,82,34
1785543356.8,82,35
1785543357.2,81,34
1785543357.3,81,35
1785543358.6,82,35
1785543359.1,81,35
1785543359.2,82,34
1785543359.7,82,36
1785543359.8,81,34
1785543360.2,81,36
1785543360.2,82,33
1785543360.5,82,26
1785543360.9,81,33
1785543361.1,82,34
1785543361.7,81,34
1785543361.8,82,35
1785543362.1,81,26
1785543362.3,81,35
1785543362.4,82,34
1785543362.8,82,33
1785543363.0,81,34
1785543363.3,82,26
1785543363.5,81,33
1785543364.0,82,34
1785543364.6,81,34
1785543364.8,82,33
1785543364.9,81,26
1785543365.3,82,26
1785543365.6,81,33
1785543366.6,82,33
1785543369.3,82,41
1785543369.6,82,30
1785543369.8,81,33
1785543370.6,82,43
1785543370.8,81,30
1785543371.1,81,26
1785543371.7,82,3
1785543371.8,81,41
1785543371.9,82,8
1785543372.2,81,3
1785543372.4,82,29
1785543373.7,82,36
1785543374.1,81,36
1785543375.5,82,35
1785543375.6,81,43
1785543376.0,81,35
1785543376.5,82,36
1785543376.9,81,36
1785543377.4,81,8
1785543377.4,82,34
1785543377.6,82,43
1785543377.8,81,34
1785543378.2,81,29
1785543378.3,82,35
1785543378.4,82,36
1785543378.7,81,35
1785543378.7,81,43
1785543378.8,81,36
1785543380.2,82,35
1785543380.3,82,34
1785543380.6,81,35
1785543380.6,82,33
1785543380.7,82,26
1785543380.8,81,34
1785543380.9,81,33
1785543381.2,82,36
1785543381.7,81,36
1785543382.0,81,26
1785543382.0,82,34
1785543382.4,81,34
1785543383.3,82,35
1785543383.8,81,35
1785543383.9,82,33
1785543384.0,82,26
1785543385.6,82,34
1785543386.2,81,34
1785543386.4,81,33
1785543387.8,81,26
1785543387.9,82,48
1785543388.3,81,48
1785543388.5,82,48
1785543388.7,82,22
1785543388.8,82,40
1785543388.9,81,40
1785543388.9,81,48
1785543389.1,81,22
1785543389.1,82,4
1785543389.4,81,4
1785543389.5,82,24
1785543389.5,82,26
1785543389.6,82,7
1785543389.6,82,33
1785543389.9,82,48
1785543390.0,82,47
1785543390.2,81,7
1785543390.4,81,24
1785543390.4,81,48
1785543390.4,82,42
1785543390.5,81,47
1785543390.6,81,33
1785543390.7,82,47
1785543391.2,81,47
1785543391.9,81,26
1785543392.1,82,47
1785543392.3,82,29
1785543392.3,82,31
1785543392.7,81,29
1785543392.7,81,47
1785543392.7,82,48
1785543393.2,81,48
1785543393.2,82,46
1785543393.7,82,8
1785543393.9,82,17
1785543393.9,82,24
1785543394.0,82,7
1785543394.2,81,46
1785543394.3,81,24
1785543394.4,81,7
1785543394.4,82,2
1785543394.7,82,19
1785543394.9,82,47
1785543395.1,81,19
1785543395.4,81,2
1785543395.4,81,17
1785543395.4,81,47
1785543396.1,82,46
1785543396.4,82,17
1785543396.6,82,47
1785543397.0,82,19
1785543397.1,82,2
1785543397.2,81,47
1785543397.4,81,19
1785543397.6,81,46
1785543398.5,82,48
1785543398.8,82,46
1785543399.0,81,17
1785543399.0,81,48
1785543399.0,82,19
1785543399.2,81,2
1785543399.4,81,19
1785543399.4,82,17
1785543399.7,82,2
1785543400.3,81,46
1785543400.6,82,46
1785543400.8,82,47
1785543401.3,81,47
1785543401.9,81,46
1785543402.1,82,48
1785543402.3,82,47
1785543402.6,81,48
1785543402.8,81,47
1785543403.1,81,2
1785543403.1,81,17
1785543404.0,82,46
1785543404.3,82,47
1785543404.7,82,17
1785543404.9,81,46
1785543404.9,81,47
1785543405.1,81,31
1785543405.1,82,2
1785543405.5,82,46
1785543405.6,81,8
1785543406.1,81,2
1785543406.3,81,46
1785543406.5,82,2
1785543406.8,82,48
1785543407.3,81,48
1785543407.4,81,2
1785543407.4,81,17
1785543407.5,82,46
1785543408.0,82,17
1785543408.1,82,47
1785543408.4,81,46
1785543408.6,81,47
1785543408.7,82,2
1785543409.1,82,47
1785543409.4,81,17
1785543409.6,81,2
1785543409.6,81,47
1785543410.1,82,48
1785543410.6,81,48
1785543412.0,82,46
1785543412.2,82,48
1785543412.5,82,47
1785543412.7,82,17
1785543412.8,81,48
1785543413.0,81,47
1785543413.2,82,2
1785543414.0,82,48
1785543414.6,81,48
1785543414.8,82,47
1785543415.1,81,46
1785543415.4,81,47
1785543416.3,82,46
1785543416.5,81,17
1785543416.5,82,47
1785543416.6,81,2
1785543416.8,82,17
1785543417.1,81,47
1785543417.2,82,19
1785543417.4,81,19
1785543417.4,81,46
1785543417.5,82,2
1785543418.5,81,17
1785543418.6,82,46
1785543418.8,81,2
1785543419.1,82,17
1785543419.2,82,47
1785543419.3,82,48
1785543419.6,81,48
1785543419.7,81,46
1785543419.7,82,2
1785543419.8,81,47
1785543420.5,82,46
1785543420.9,81,2
1785543421.5,81,46
1785543421.5,82,47
1785543421.6,82,2
1785543422.1,81,47
1785543422.6,82,48
1785543422.7,81,17
1785543423.0,81,2
1785543423.2,81,48
1785543423.4,82,46
1785543423.9,82,17
1785543424.6,82,2
1785543425.0,82,47
1785543425.4,81,46
1785543425.6,81,47
1785543425.8,82,46
1785543426.8,82,48
1785543427.3,81,48
1785543427.6,82,19
1785543427.8,81,46
1785543427.9,81,19
1785543428.9,82,46
1785543428.9,82,47
1785543429.4,81,47
1785543429.5,81,2
1785543430.0,81,46
1785543430.0,82,2
1785543431.3,81,2
1785543431.4,81,17
1785543432.1,82,46
1785543432.6,82,17
1785543433.0,81,46
1785543433.2,82,2
1785543434.4,81,2
1785543434.4,81,17
1785543446.1,82,41
1785543447.0,81,41
1785543450.2,82,48
1785543450.4,81,48
1785543451.9,82,47
1785543452.3,81,47
1785543454.1,82,29
1785543454.1,82,31
1785543454.5,81,29
1785543454.9,82,29
1785543455.3,82,8
1785543455.7,81,29
1785543455.7,82,46
1785543456.5,82,17
1785543456.9,82,2
1785543457.0,81,46
1785543458.2,82,36
1785543458.3,81,17
1785543458.4,81,2
1785543458.8,81,36
1785543460.7,82,35
1785543461.3,81,35
1785543461.9,82,48
1785543462.2,82,36
1785543462.3,81,48
1785543462.8,81,36
1785543463.6,82,34
1785543464.0,82,47
1785543464.3,81,34
1785543464.6,81,47
1785543464.7,82,35
1785543464.7,82,47
1785543465.1,81,47
1785543465.4,81,35
1785543465.8,82,47
1785543466.4,82,48
1785543466.5,81,47
1785543467.0,81,48
1785543467.1,82,36
1785543467.2,82,46
1785543467.6,82,34
1785543467.8,82,17
1785543468.1,82,19
1785543468.3,81,34
1785543468.3,82,33
1785543468.4,81,36
1785543468.5,81,19
1785543468.5,81,46
1785543468.5,82,26
1785543468.6,82,2
1785543469.1,82,46
1785543469.1,82,47
1785543469.3,82,35
1785543469.4,81,2
1785543469.4,82,38
1785543469.7,81,47
1785543469.8,82,24
1785543470.0,81,46
1785543470.0,82,2
1785543470.4,81,33
1785543470.6,81,35
1785543471.0,81,2
1785543471.3,81,17
1785543471.6,82,34
1785543471.9,81,26
1785543472.1,82,7
1785543472.3,82,33
1785543472.3,82,45
1785543472.6,81,7
1785543472.6,82,26
1785543472.6,82,48
1785543472.7,82,7
1785543472.8,82,46
1785543473.3,81,34
1785543473.3,82,17
1785543473.4,81,48
1785543473.5,81,33
1785543473.7,81,46
1785543473.9,81,45
1785543473.9,82,2
1785543474.2,82,43
1785543474.5,81,26
1785543474.9,81,17
1785543475.1,81,2
1785543475.3,82,26
1785543475.3,82,33
1785543475.8,82,47
1785543476.1,81,43
1785543476.4,81,47
1785543476.7,81,33
1785543476.9,82,29
1785543477.1,82,43
1785543477.3,81,26
1785543479.8,81,31
1785543479.8,82,46
1785543480.3,82,17
1785543480.9,81,46
1785543480.9,82,2
1785543482.2,81,17
1785543482.3,81,2
1785543482.3,81,8
1785543482.6,82,47
1785543482.8,81,29
1785543482.8,81,47
1785543483.6,81,43
1785543484.5,82,19
1785543484.9,81,19
1785543486.0,82,46
1785543486.2,82,19
1785543486.5,81,19
1785543486.5,82,17
1785543486.9,82,47
1785543487.0,81,46
1785543487.1,82,2
1785543487.5,81,47
1785543487.7,82,46
1785543488.2,81,2
1785543488.7,81,46
1785543488.8,82,2
1785543489.6,82,48
1785543489.9,81,2
1785543489.9,81,17
1785543490.2,81,48
1785543490.7,82,46
1785543491.3,82,17
1785543491.7,81,46
1785543491.8,82,2
1785543492.2,82,47
1785543492.7,81,17
1785543492.8,81,47
1785543492.9,81,2
1785543495.6,82,46
1785543496.0,82,17
1785543496.0,82,36
1785543496.5,81,36
1785543496.5,81,46
1785543496.6,82,2
1785543497.6,81,17
1785543497.8,81,2
1785543498.1,82,35
1785543498.6,81,35
1785543498.9,82,36
1785543499.3,81,36
1785543499.3,82,48
1785543499.4,81,48
1785543499.5,82,35
1785543500.0,81,35
1785543500.2,82,34
1785543500.6,81,34
1785543500.9,82,35
1785543501.0,82,47
1785543501.2,81,35
1785543501.4,81,47
1785543501.5,82,34
1785543502.0,81,34
1785543502.3,82,48
1785543502.7,81,48
1785543502.8,82,34
1785543502.8,82,36
1785543503.0,81,36
1785543503.2,81,34
1785543503.5,82,33
1785543503.6,82,26
1785543503.8,82,46
1785543504.0,81,33
1785543504.2,82,47
1785543504.4,82,17
1785543504.4,82,36
1785543504.5,82,35
1785543504.6,81,46
1785543504.7,81,47
1785543504.8,81,36
1785543505.0,81,35
1785543505.0,82,2
1785543505.0,82,33
1785543505.2,81,33
1785543505.7,81,17
1785543505.9,81,2
1785543506.2,82,33
1785543506.4,82,36
1785543506.5,82,34
1785543506.5,82,35
1785543506.6,81,33
1785543506.6,82,41
1785543506.7,82,30
1785543506.9,81,35
1785543506.9,81,36
1785543507.0,81,34
1785543507.1,82,46
1785543507.7,81,26
1785543507.7,82,17
1785543507.8,81,46
1785543508.3,82,2
1785543508.3,82,3
1785543508.3,82,36
1785543508.4,81,41
1785543508.4,82,35
1785543508.6,82,34
1785543508.7,81,30
1785543508.8,81,36
1785543508.9,81,35
1785543509.1,81,2
1785543509.1,81,34
1785543509.2,81,17
1785543509.6,82,26
1785543510.0,81,3
1785543510.2,82,36
1785543510.3,82,35
1785543510.5,82,34
1785543510.7,81,36
1785543510.8,81,35
1785543510.8,82,29
1785543510.8,82,31
1785543510.9,81,34
1785543511.3,81,26
1785543511.5,81,29
1785543512.0,82,33
1785543512.1,82,8
1785543512.1,82,26
1785543512.3,81,33
1785543512.3,82,36
1785543512.4,82,34
1785543512.4,82,35
1785543512.7,81,36
1785543512.8,81,34
1785543513.0,81,35
1785543513.2,81,26
1785543513.6,82,26
1785543513.7,82,33
1785543513.9,82,36
1785543514.1,81,33
1785543514.3,81,36
1785543514.3,82,35
1785543514.7,82,34
1785543514.8,81,35
1785543515.2,81,34
1785543515.6,82,33
1785543516.0,81,33
1785543516.0,82,35
1785543516.3,82,36
1785543516.4,81,35
1785543516.5,82,34
1785543516.9,81,36
1785543517.1,81,26
1785543517.1,81,34
1785543518.1,82,34
1785543518.2,82,26
1785543518.2,82,33
1785543518.6,81,33
1785543518.7,81,34
1785543518.7,82,35
1785543519.3,81,35
1785543519.3,82,36
1785543519.6,82,41
1785543519.9,81,26
1785543520.0,81,36
1785543520.8,82,35
1785543520.9,81,35
1785543520.9,82,3
1785543521.0,82,33
1785543521.1,82,26
1785543521.1,82,30
1785543521.5,82,34
1785543522.1,82,35
1785543522.2,81,34
1785543522.3,81,30
1785543522.9,81,35
1785543523.2,82,34
1785543523.8,82,35
1785543523.9,81,3
1785543524.2,81,34
1785543524.5,81,35
1785543526.0,82,34
1785543527.0,81,41
1785543527.3,81,34
1785543527.8,81,38
1785543527.8,82,40
1785543527.9,81,7
1785543527.9,82,34
1785543528.2,82,38
1785543528.3,81,40
1785543529.2,82,48
1785543529.4,81,34
1785543529.7,82,7
1785543530.1,81,48
1785543530.3,82,17
1785543530.5,82,29
1785543530.6,81,17
1785543530.9,81,29
1785543530.9,82,17
1785543531.3,81,17
1785543531.5,82,2
1785543531.7,81,2
1785543532.1,82,40
1785543532.5,82,47
1785543532.6,82,2
1785543532.7,81,40
1785543532.8,81,2
1785543533.0,81,7
1785543533.2,81,47
1785543533.8,82,7
1785543534.1,81,7
1785543534.2,82,7
1785543535.7,82,40
1785543536.2,81,40
1785543537.6,81,38
1785543537.6,82,40
1785543538.0,82,46
1785543538.2,81,40
1785543538.3,82,17
1785543538.7,81,24
1785543539.0,81,7
1785543539.3,82,2
1785543551.9,81,42
1785543552.2,81,31
1785543552.6,81,8
1785543554.7,82,40
1785543555.2,81,40
1785543555.8,82,24
1785543555.9,82,7
1785543556.1,81,7
1785543556.2,81,24
1785543561.4,82,36
1785543562.1,81,36
1785543567.9,81,33
1785543568.7,82,35
1785543569.0,81,2
1785543569.0,81,17
1785543569.3,82,33
1785543569.4,82,17
1785543569.5,81,35
1785543569.5,81,46
1785543570.5,82,48
1785543570.6,81,17
1785543570.6,82,34
1785543571.4,81,48
1785543571.7,81,33
1785543571.8,82,33
1785543572.2,82,48
1785543572.3,81,34
1785543572.8,81,48
1785543573.0,82,47
1785543573.4,82,48
1785543573.6,81,33
1785543573.9,82,33
1785543574.0,81,48
1785543574.1,81,47
1785543574.8,82,47
1785543575.1,82,34
1785543575.4,81,47
1785543576.1,82,47
1785543576.5,81,34
1785543576.7,81,47
1785543577.2,82,46
1785543577.6,81,33
1785543577.7,82,17
1785543578.4,82,2
1785543578.7,82,19
1785543578.8,82,33
1785543579.0,81,19
1785543579.3,81,46
1785543580.9,82,47
1785543581.0,81,2
1785543581.1,81,33
1785543581.3,82,2
1785543581.4,81,26
1785543581.5,81,47
1785543581.8,82,33
1785543582.0,82,46
1785543582.1,82,26
1785543583.3,81,33
1785543584.4,81,26
1785543587.8,81,46
1785543589.3,81,2
1785543589.4,81,17
1785543599.7,82,48
1785543600.3,81,48
1785543601.1,82,47
1785543601.6,81,47
1785543601.8,82,47
1785543602.3,81,47
1785543603.1,82,48
1785543603.6,81,48
1785543603.9,82,46
1785543604.4,82,17
1785543605.3,81,46
1785543605.3,82,47
1785543605.6,82,2
1785543605.8,81,47
1785543606.0,82,48
1785543606.4,81,17
1785543606.4,81,48
1785543606.5,81,2
1785543606.9,82,48
1785543607.4,81,48
1785543607.7,82,19
1785543607.9,82,47
1785543608.0,81,19
1785543608.1,82,36
1785543608.3,82,46
1785543608.4,81,47
1785543608.5,81,36
1785543608.8,82,47
1785543608.9,82,17
1785543609.1,81,46
1785543609.5,82,2
1785543609.7,81,47
1785543610.0,82,35
1785543610.4,81,17
1785543610.4,81,35
1785543610.5,81,2
1785543610.7,82,46
1785543610.9,82,19
1785543611.2,81,19
1785543611.2,82,17
1785543611.5,81,46
1785543611.7,82,46
1785543611.8,82,2
1785543612.0,82,34
1785543612.5,81,34
1785543612.6,81,2
1785543612.8,81,46
1785543612.8,82,2
1785543613.7,81,2
1785543614.1,81,17
1785543615.6,82,26
1785543615.6,82,33
1785543616.2,81,33
1785543617.2,81,26
1785543622.0,82,48
1785543622.7,81,48
1785543624.0,82,47
1785543625.1,81,47
1785543625.9,82,47
1785543626.5,81,47
1785543628.1,82,48
1785543628.2,82,46
1785543628.6,81,48
1785543628.8,82,17
1785543628.8,82,19
1785543629.2,82,47
1785543629.3,81,19
1785543629.4,82,48
1785543629.6,82,2
1785543629.7,81,46
1785543629.9,81,47
1785543629.9,82,46
1785543630.0,81,48
1785543630.7,82,47
1785543630.8,81,46
1785543631.1,82,46
1785543631.3,82,48
1785543631.4,81,47
1785543631.6,81,48
1785543632.0,82,47
1785543632.1,81,2
1785543632.1,82,19
1785543632.4,82,2
1785543632.5,81,19
1785543632.7,81,47
1785543633.2,82,48
1785543633.4,81,48
1785543633.5,81,46
1785543633.8,82,19
1785543633.9,82,47
1785543634.1,81,19
1785543634.4,82,46
1785543634.6,81,47
1785543635.0,81,2
1785543635.5,82,2
1785543635.5,82,47
1785543636.0,82,38
1785543636.3,81,47
1785543636.9,82,24
1785543637.2,82,19
1785543637.4,82,48
1785543637.5,81,19
1785543637.8,82,47
1785543638.0,81,48
1785543638.2,82,7
1785543638.4,81,47
1785543638.5,82,19
1785543638.8,81,19
1785543639.3,81,46
1785543639.6,82,46
1785543639.6,82,48
1785543640.0,81,48
1785543640.0,82,47
1785543640.7,81,47
1785543641.6,82,48
1785543642.1,81,48
1785543643.2,82,48
1785543643.8,81,48
1785543644.0,82,47
1785543644.1,81,46
1785543644.5,82,46
1785543644.6,82,19
1785543644.7,81,47
1785543645.0,81,19
1785543645.7,82,47
1785543645.8,81,46
1785543646.2,82,46
1785543646.3,81,47
1785543647.2,81,2
1785543647.4,82,2
1785543647.8,81,46
1785543648.3,82,46
1785543648.7,82,48
1785543648.9,81,48
1785543649.7,82,47
1785543649.9,81,46
1785543649.9,81,47
1785543650.2,82,46
1785543651.0,82,47
1785543651.7,81,46
1785543651.7,81,47
1785543653.1,81,2
1785543653.3,81,17
1785543653.3,82,46
1785543653.3,82,47
1785543653.6,82,19
1785543653.7,82,48
1785543653.8,81,47
1785543654.0,81,19
1785543654.0,82,17
1785543654.2,81,48
1785543654.5,81,46
1785543654.5,82,2
1785543654.9,82,46
1785543655.8,81,2
1785543655.9,82,47
1785543656.0,81,46
1785543656.0,82,2
