timestamp,iso_local,detector,event_code,event
1785543086.033,2026-07-31 18:11:26.033,45,81,off
1785543086.033,2026-07-31 18:11:26.033,46,81,off
1785543086.353,2026-07-31 18:11:26.352,8,82,on
1785543087.277,2026-07-31 18:11:27.277,8,81,off
1785543090.716,2026-07-31 18:11:30.715,2,81,off
1785543090.942,2026-07-31 18:11:30.942,17,81,off
1785543096.542,2026-07-31 18:11:36.541,43,82,on
1785543097.313,2026-07-31 18:11:37.312,38,81,off
1785543097.970,2026-07-31 18:11:37.970,24,81,off
1785543098.611,2026-07-31 18:11:38.610,7,81,off
1785543099.161,2026-07-31 18:11:39.161,43,81,off
1785543112.421,2026-07-31 18:11:52.421,35,82,on
1785543113.345,2026-07-31 18:11:53.344,35,81,off
1785543114.292,2026-07-31 18:11:54.291,34,82,on
1785543115.185,2026-07-31 18:11:55.184,34,81,off
1785543115.301,2026-07-31 18:11:55.300,48,82,on
1785543116.194,2026-07-31 18:11:56.193,48,81,off
1785543117.087,2026-07-31 18:11:57.087,47,82,on
1785543117.893,2026-07-31 18:11:57.892,33,82,on
1785543117.893,2026-07-31 18:11:57.892,38,82,on
1785543118.001,2026-07-31 18:11:58.001,47,81,off
1785543118.530,2026-07-31 18:11:58.530,24,82,on
1785543118.634,2026-07-31 18:11:58.633,26,82,on
1785543118.743,2026-07-31 18:11:58.742,33,81,off
1785543118.855,2026-07-31 18:11:58.855,48,82,on
1785543119.540,2026-07-31 18:11:59.539,26,81,off
1785543119.756,2026-07-31 18:11:59.756,48,81,off
1785543120.100,2026-07-31 18:12:00.099,7,82,on
1785543120.309,2026-07-31 18:12:00.308,17,82,on
1785543121.046,2026-07-31 18:12:01.046,2,82,on
1785543121.596,2026-07-31 18:12:01.595,47,82,on
1785543121.937,2026-07-31 18:12:01.936,2,81,off
1785543122.155,2026-07-31 18:12:02.154,17,81,off
1785543122.465,2026-07-31 18:12:02.464,47,81,off
1785543122.828,2026-07-31 18:12:02.828,4,82,on
1785543124.652,2026-07-31 18:12:04.652,4,81,off
1785543125.181,2026-07-31 18:12:05.180,46,82,on
1785543125.763,2026-07-31 18:12:05.763,17,82,on
1785543126.119,2026-07-31 18:12:06.119,47,82,on
1785543127.023,2026-07-31 18:12:07.022,46,81,off
1785543127.023,2026-07-31 18:12:07.022,47,81,off
1785543127.358,2026-07-31 18:12:07.358,2,82,on
1785543129.156,2026-07-31 18:12:09.156,2,81,off
1785543130.277,2026-07-31 18:12:10.276,17,81,off
1785543130.685,2026-07-31 18:12:10.684,46,82,on
1785543131.246,2026-07-31 18:12:11.245,17,82,on
1785543131.578,2026-07-31 18:12:11.578,47,82,on
1785543131.982,2026-07-31 18:12:11.982,2,82,on
1785543132.566,2026-07-31 18:12:12.566,46,81,off
1785543132.566,2026-07-31 18:12:12.566,47,81,off
1785543132.931,2026-07-31 18:12:12.931,4,82,on
1785543133.149,2026-07-31 18:12:13.149,17,81,off
1785543133.831,2026-07-31 18:12:13.831,2,81,off
1785543134.424,2026-07-31 18:12:14.424,46,82,on
1785543134.786,2026-07-31 18:12:14.786,4,81,off
1785543135.351,2026-07-31 18:12:15.350,46,81,off
1785543135.351,2026-07-31 18:12:15.350,47,82,on
1785543135.696,2026-07-31 18:12:15.696,2,82,on
1785543135.951,2026-07-31 18:12:15.951,17,82,on
1785543136.290,2026-07-31 18:12:16.289,46,82,on
1785543136.290,2026-07-31 18:12:16.289,47,81,off
1785543136.637,2026-07-31 18:12:16.636,2,81,off
1785543136.637,2026-07-31 18:12:16.636,4,82,on
1785543137.255,2026-07-31 18:12:17.254,46,81,off
1785543137.604,2026-07-31 18:12:17.604,4,81,off
1785543137.837,2026-07-31 18:12:17.836,17,81,off
1785543137.837,2026-07-31 18:12:17.836,19,82,on
1785543138.221,2026-07-31 18:12:18.220,47,82,on
1785543138.788,2026-07-31 18:12:18.788,19,81,off
1785543139.129,2026-07-31 18:12:19.129,47,81,off
1785543140.050,2026-07-31 18:12:20.049,46,82,on
1785543140.632,2026-07-31 18:12:20.632,17,82,on
1785543140.959,2026-07-31 18:12:20.959,47,82,on
1785543141.321,2026-07-31 18:12:21.320,2,82,on
1785543141.929,2026-07-31 18:12:21.929,46,81,off
1785543141.929,2026-07-31 18:12:21.929,47,81,off
1785543142.862,2026-07-31 18:12:22.861,46,82,on
1785543143.237,2026-07-31 18:12:23.237,2,81,off
1785543143.842,2026-07-31 18:12:23.842,46,81,off
1785543144.170,2026-07-31 18:12:24.170,2,82,on
1785543144.751,2026-07-31 18:12:24.750,46,82,on
1785543144.751,2026-07-31 18:12:24.750,48,82,on
1785543145.118,2026-07-31 18:12:25.118,2,81,off
1785543145.747,2026-07-31 18:12:25.746,46,81,off
1785543145.747,2026-07-31 18:12:25.746,48,81,off
1785543146.085,2026-07-31 18:12:26.085,2,82,on
1785543146.643,2026-07-31 18:12:26.642,47,82,on
1785543147.173,2026-07-31 18:12:27.172,17,81,off
1785543147.908,2026-07-31 18:12:27.907,2,81,off
1785543148.489,2026-07-31 18:12:28.489,47,81,off
1785543148.489,2026-07-31 18:12:28.489,48,82,on
1785543149.370,2026-07-31 18:12:29.370,48,81,off
1785543150.289,2026-07-31 18:12:30.289,48,82,on
1785543151.210,2026-07-31 18:12:31.209,47,82,on
1785543151.210,2026-07-31 18:12:31.209,48,81,off
1785543151.747,2026-07-31 18:12:31.747,17,82,on
1785543152.081,2026-07-31 18:12:32.081,46,82,on
1785543152.081,2026-07-31 18:12:32.081,47,81,off
1785543152.952,2026-07-31 18:12:32.952,47,82,on
1785543153.305,2026-07-31 18:12:33.305,2,82,on
1785543153.891,2026-07-31 18:12:33.890,47,81,off
1785543153.891,2026-07-31 18:12:33.890,48,82,on
1785543154.792,2026-07-31 18:12:34.792,46,81,off
1785543154.792,2026-07-31 18:12:34.792,47,82,on
1785543154.792,2026-07-31 18:12:34.792,48,81,off
1785543155.718,2026-07-31 18:12:35.718,46,82,on
1785543155.718,2026-07-31 18:12:35.718,47,81,off
1785543155.718,2026-07-31 18:12:35.718,48,82,on
1785543156.065,2026-07-31 18:12:36.065,2,81,off
1785543156.675,2026-07-31 18:12:36.674,47,82,on
1785543156.675,2026-07-31 18:12:36.674,48,81,off
1785543157.013,2026-07-31 18:12:37.013,2,82,on
1785543157.614,2026-07-31 18:12:37.613,46,81,off
1785543157.614,2026-07-31 18:12:37.613,47,81,off
1785543157.614,2026-07-31 18:12:37.613,48,82,on
1785543158.525,2026-07-31 18:12:38.525,46,82,on
1785543158.525,2026-07-31 18:12:38.525,47,82,on
1785543158.525,2026-07-31 18:12:38.525,48,81,off
1785543161.276,2026-07-31 18:12:41.275,47,81,off
1785543161.276,2026-07-31 18:12:41.275,48,82,on
1785543162.192,2026-07-31 18:12:42.192,48,81,off
1785543163.036,2026-07-31 18:12:43.035,47,82,on
1785543164.741,2026-07-31 18:12:44.740,47,81,off
1785543164.741,2026-07-31 18:12:44.740,48,82,on
1785543165.599,2026-07-31 18:12:45.598,47,82,on
1785543165.599,2026-07-31 18:12:45.598,48,81,off
1785543165.920,2026-07-31 18:12:45.919,2,81,off
1785543166.457,2026-07-31 18:12:46.457,47,81,off
1785543166.457,2026-07-31 18:12:46.457,48,82,on
1785543166.784,2026-07-31 18:12:46.784,2,82,on
1785543167.317,2026-07-31 18:12:47.317,48,81,off
1785543168.187,2026-07-31 18:12:48.186,46,81,off
1785543168.187,2026-07-31 18:12:48.186,47,82,on
1785543168.751,2026-07-31 18:12:48.750,22,82,on
1785543168.952,2026-07-31 18:12:48.951,39,82,on
1785543169.076,2026-07-31 18:12:49.076,46,82,on
1785543169.076,2026-07-31 18:12:49.076,47,81,off
1785543169.076,2026-07-31 18:12:49.076,48,82,on
1785543169.389,2026-07-31 18:12:49.389,4,82,on
1785543169.930,2026-07-31 18:12:49.929,48,81,off
1785543170.789,2026-07-31 18:12:50.788,47,82,on
1785543171.298,2026-07-31 18:12:51.298,19,82,on
1785543171.609,2026-07-31 18:12:51.608,47,81,off
1785543172.147,2026-07-31 18:12:52.147,19,81,off
1785543172.471,2026-07-31 18:12:52.470,47,82,on
1785543173.333,2026-07-31 18:12:53.332,47,81,off
1785543173.333,2026-07-31 18:12:53.332,48,82,on
1785543173.898,2026-07-31 18:12:53.897,19,82,on
1785543174.213,2026-07-31 18:12:54.212,48,81,off
1785543174.780,2026-07-31 18:12:54.780,19,81,off
1785543176.786,2026-07-31 18:12:56.786,46,81,off
1785543176.786,2026-07-31 18:12:56.786,47,82,on
1785543177.652,2026-07-31 18:12:57.652,46,82,on
1785543177.652,2026-07-31 18:12:57.652,47,81,off
1785543177.969,2026-07-31 18:12:57.968,2,81,off
1785543178.848,2026-07-31 18:12:58.848,2,82,on
1785543179.371,2026-07-31 18:12:59.370,48,82,on
1785543179.918,2026-07-31 18:12:59.917,19,82,on
1785543180.253,2026-07-31 18:13:00.253,48,81,off
1785543180.865,2026-07-31 18:13:00.864,19,81,off
1785543181.177,2026-07-31 18:13:01.176,46,81,off
1785543181.177,2026-07-31 18:13:01.176,47,82,on
1785543182.068,2026-07-31 18:13:02.068,47,81,off
1785543182.068,2026-07-31 18:13:02.068,48,82,on
1785543182.407,2026-07-31 18:13:02.406,2,81,off
1785543182.613,2026-07-31 18:13:02.612,17,81,off
1785543182.908,2026-07-31 18:13:02.908,42,82,on
1785543182.908,2026-07-31 18:13:02.908,46,82,on
1785543182.908,2026-07-31 18:13:02.908,47,82,on
1785543182.908,2026-07-31 18:13:02.908,48,81,off
1785543183.455,2026-07-31 18:13:03.455,17,82,on
1785543183.775,2026-07-31 18:13:03.774,42,81,off
1785543183.775,2026-07-31 18:13:03.774,47,81,off
1785543184.093,2026-07-31 18:13:04.093,2,82,on
1785543184.630,2026-07-31 18:13:04.629,47,82,on
1785543185.518,2026-07-31 18:13:05.517,47,81,off
1785543187.278,2026-07-31 18:13:07.278,47,82,on
1785543188.133,2026-07-31 18:13:08.133,47,81,off
1785543188.133,2026-07-31 18:13:08.133,48,82,on
1785543188.903,2026-07-31 18:13:08.902,39,81,off
1785543189.020,2026-07-31 18:13:09.019,47,82,on
1785543189.020,2026-07-31 18:13:09.019,48,81,off
1785543189.549,2026-07-31 18:13:09.548,22,81,off
1785543190.195,2026-07-31 18:13:10.195,4,81,off
1785543190.789,2026-07-31 18:13:10.789,48,82,on
1785543191.663,2026-07-31 18:13:11.662,43,82,on
1785543191.663,2026-07-31 18:13:11.662,47,81,off
1785543192.000,2026-07-31 18:13:11.999,7,81,off
1785543192.466,2026-07-31 18:13:12.465,40,82,on
1785543192.579,2026-07-31 18:13:12.579,48,81,off
1785543192.938,2026-07-31 18:13:12.938,7,82,on
1785543192.938,2026-07-31 18:13:12.938,8,82,on
1785543193.267,2026-07-31 18:13:13.267,29,82,on
1785543193.376,2026-07-31 18:13:13.376,40,81,off
1785543193.485,2026-07-31 18:13:13.484,43,81,off
1785543193.485,2026-07-31 18:13:13.484,47,82,on
1785543194.044,2026-07-31 18:13:14.044,19,82,on
1785543194.278,2026-07-31 18:13:14.277,39,82,on
1785543194.387,2026-07-31 18:13:14.387,48,82,on
1785543194.953,2026-07-31 18:13:14.952,19,81,off
1785543195.178,2026-07-31 18:13:15.178,38,81,off
1785543195.178,2026-07-31 18:13:15.178,40,82,on
1785543195.289,2026-07-31 18:13:15.289,43,82,on
1785543195.947,2026-07-31 18:13:15.947,31,82,on
1785543196.068,2026-07-31 18:13:16.068,40,81,off
1785543196.172,2026-07-31 18:13:16.172,43,81,off
1785543196.517,2026-07-31 18:13:16.516,7,81,off
1785543196.733,2026-07-31 18:13:16.733,24,81,off
1785543197.070,2026-07-31 18:13:17.069,48,81,off
1785543197.395,2026-07-31 18:13:17.394,8,81,off
1785543197.700,2026-07-31 18:13:17.699,29,81,off
1785543197.700,2026-07-31 18:13:17.699,31,81,off
1785543197.937,2026-07-31 18:13:17.937,48,82,on
1785543198.688,2026-07-31 18:13:18.687,39,81,off
1785543198.793,2026-07-31 18:13:18.793,47,81,off
1785543200.573,2026-07-31 18:13:20.573,48,81,off
1785543201.438,2026-07-31 18:13:21.437,48,82,on
1785543203.182,2026-07-31 18:13:23.181,48,81,off
1785543206.162,2026-07-31 18:13:26.162,3,82,on
1785543207.015,2026-07-31 18:13:27.015,3,81,off
1785543212.665,2026-07-31 18:13:32.664,46,81,off
1785543213.458,2026-07-31 18:13:33.458,46,82,on
1785543214.275,2026-07-31 18:13:34.275,48,82,on
1785543215.962,2026-07-31 18:13:35.962,48,81,off
1785543216.813,2026-07-31 18:13:36.812,46,81,off
1785543217.975,2026-07-31 18:13:37.974,2,81,off
1785543218.198,2026-07-31 18:13:38.197,17,81,off
1785543219.380,2026-07-31 18:13:39.380,46,82,on
1785543219.892,2026-07-31 18:13:39.892,17,82,on
1785543220.185,2026-07-31 18:13:40.185,47,82,on
1785543220.506,2026-07-31 18:13:40.505,2,82,on
1785543221.015,2026-07-31 18:13:41.014,46,81,off
1785543221.015,2026-07-31 18:13:41.014,47,81,off
1785543221.538,2026-07-31 18:13:41.537,19,82,on
1785543221.874,2026-07-31 18:13:41.873,46,82,on
1785543222.554,2026-07-31 18:13:42.554,19,81,off
1785543222.991,2026-07-31 18:13:42.991,46,81,off
1785543222.991,2026-07-31 18:13:42.991,47,82,on
1785543222.991,2026-07-31 18:13:42.991,48,82,on
1785543223.926,2026-07-31 18:13:43.925,46,82,on
1785543223.926,2026-07-31 18:13:43.925,47,81,off
1785543224.810,2026-07-31 18:13:44.809,47,82,on
1785543226.605,2026-07-31 18:13:46.605,46,81,off
1785543226.605,2026-07-31 18:13:46.605,47,81,off
1785543226.605,2026-07-31 18:13:46.605,48,81,off
1785543227.532,2026-07-31 18:13:47.532,46,82,on
1785543227.532,2026-07-31 18:13:47.532,47,82,on
1785543227.532,2026-07-31 18:13:47.532,48,82,on
1785543228.527,2026-07-31 18:13:48.526,47,81,off
1785543229.460,2026-07-31 18:13:49.460,48,81,off
1785543230.353,2026-07-31 18:13:50.353,47,82,on
1785543231.270,2026-07-31 18:13:51.269,46,81,off
1785543231.270,2026-07-31 18:13:51.269,47,81,off
1785543232.168,2026-07-31 18:13:52.167,46,82,on
1785543232.504,2026-07-31 18:13:52.503,2,81,off
1785543233.189,2026-07-31 18:13:53.189,47,82,on
1785543233.529,2026-07-31 18:13:53.529,2,82,on
1785543234.157,2026-07-31 18:13:54.156,47,81,off
1785543235.208,2026-07-31 18:13:55.208,46,81,off
1785543236.153,2026-07-31 18:13:56.152,46,82,on
1785543237.931,2026-07-31 18:13:57.931,46,81,off
1785543238.799,2026-07-31 18:13:58.798,46,82,on
1785543239.140,2026-07-31 18:13:59.139,2,81,off
1785543240.018,2026-07-31 18:14:00.018,2,82,on
1785543240.632,2026-07-31 18:14:00.632,46,81,off
1785543241.827,2026-07-31 18:14:01.827,2,81,off
1785543242.047,2026-07-31 18:14:02.047,17,81,off
1785543257.311,2026-07-31 18:14:17.310,36,82,on
1785543258.145,2026-07-31 18:14:18.145,36,81,off
1785543259.028,2026-07-31 18:14:19.027,35,82,on
1785543259.891,2026-07-31 18:14:19.891,35,81,off
1785543260.765,2026-07-31 18:14:20.764,35,82,on
1785543261.636,2026-07-31 18:14:21.635,35,81,off
1785543262.490,2026-07-31 18:14:22.490,34,82,on
1785543263.337,2026-07-31 18:14:23.337,34,81,off
1785543264.856,2026-07-31 18:14:24.856,24,82,on
1785543264.979,2026-07-31 18:14:24.979,26,82,on
1785543265.088,2026-07-31 18:14:25.087,33,82,on
1785543265.088,2026-07-31 18:14:25.087,38,82,on
1785543267.370,2026-07-31 18:14:27.369,7,82,on
1785543267.832,2026-07-31 18:14:27.831,33,81,off
1785543268.630,2026-07-31 18:14:28.630,26,81,off
1785543268.863,2026-07-31 18:14:28.863,43,82,on
1785543270.130,2026-07-31 18:14:30.130,8,82,on
1785543270.505,2026-07-31 18:14:30.504,29,82,on
1785543274.253,2026-07-31 18:14:34.253,29,81,off
1785543274.500,2026-07-31 18:14:34.499,43,81,off
1785543274.854,2026-07-31 18:14:34.854,8,81,off
1785543278.963,2026-07-31 18:14:38.962,38,81,off
1785543278.963,2026-07-31 18:14:38.962,40,82,on
1785543279.686,2026-07-31 18:14:39.685,24,81,off
1785543279.906,2026-07-31 18:14:39.906,40,81,off
1785543280.337,2026-07-31 18:14:40.336,7,81,off
1785543308.970,2026-07-31 18:15:08.970,46,82,on
1785543308.970,2026-07-31 18:15:08.970,47,82,on
1785543309.561,2026-07-31 18:15:09.561,17,82,on
1785543309.893,2026-07-31 18:15:09.893,46,81,off
1785543309.893,2026-07-31 18:15:09.893,47,81,off
1785543310.253,2026-07-31 18:15:10.252,2,82,on
1785543310.876,2026-07-31 18:15:10.876,47,82,on
1785543311.214,2026-07-31 18:15:11.214,2,81,off
1785543311.457,2026-07-31 18:15:11.457,17,81,off
1785543311.816,2026-07-31 18:15:11.816,47,81,off
1785543312.855,2026-07-31 18:15:12.854,46,82,on
1785543313.456,2026-07-31 18:15:13.455,17,82,on
1785543313.775,2026-07-31 18:15:13.775,48,82,on
1785543314.100,2026-07-31 18:15:14.099,2,82,on
1785543314.334,2026-07-31 18:15:14.333,19,82,on
1785543314.672,2026-07-31 18:15:14.672,48,81,off
1785543315.234,2026-07-31 18:15:15.234,19,81,off
1785543318.340,2026-07-31 18:15:18.340,46,81,off
1785543319.604,2026-07-31 18:15:19.603,2,81,off
1785543319.836,2026-07-31 18:15:19.836,17,81,off
1785543320.191,2026-07-31 18:15:20.191,46,82,on
1785543320.776,2026-07-31 18:15:20.776,17,82,on
1785543321.128,2026-07-31 18:15:21.127,46,81,off
1785543321.478,2026-07-31 18:15:21.477,2,82,on
1785543322.443,2026-07-31 18:15:22.443,2,81,off
1785543322.680,2026-07-31 18:15:22.680,17,81,off
1785543354.593,2026-07-31 18:15:54.593,35,82,on
1785543355.432,2026-07-31 18:15:55.432,35,81,off
1785543357.251,2026-07-31 18:15:57.250,34,82,on
1785543357.251,2026-07-31 18:15:57.250,35,82,on
1785543358.123,2026-07-31 18:15:58.123,34,81,off
1785543358.123,2026-07-31 18:15:58.123,35,81,off
1785543359.008,2026-07-31 18:15:59.008,35,82,on
1785543359.854,2026-07-31 18:15:59.854,34,82,on
1785543359.854,2026-07-31 18:15:59.854,35,81,off
1785543360.746,2026-07-31 18:16:00.746,33,82,on
1785543360.746,2026-07-31 18:16:00.746,34,81,off
1785543361.536,2026-07-31 18:16:01.536,26,82,on
1785543361.641,2026-07-31 18:16:01.641,33,81,off
1785543361.641,2026-07-31 18:16:01.641,34,82,on
1785543362.415,2026-07-31 18:16:02.415,26,81,off
1785543362.518,2026-07-31 18:16:02.518,34,81,off
1785543363.362,2026-07-31 18:16:03.362,33,82,on
1785543364.138,2026-07-31 18:16:04.138,26,82,on
1785543364.245,2026-07-31 18:16:04.245,33,81,off
1785543364.245,2026-07-31 18:16:04.245,34,82,on
1785543365.115,2026-07-31 18:16:05.115,33,82,on
1785543365.115,2026-07-31 18:16:05.115,34,81,off
1785543365.989,2026-07-31 18:16:05.989,33,81,off
1785543366.898,2026-07-31 18:16:06.897,33,82,on
1785543369.590,2026-07-31 18:16:09.590,41,82,on
1785543370.242,2026-07-31 18:16:10.242,30,82,on
1785543370.339,2026-07-31 18:16:10.338,33,81,off
1785543371.140,2026-07-31 18:16:11.140,30,81,off
1785543371.369,2026-07-31 18:16:11.369,43,82,on
1785543372.011,2026-07-31 18:16:12.011,26,81,off
1785543372.226,2026-07-31 18:16:12.226,41,81,off
1785543372.543,2026-07-31 18:16:12.542,8,82,on
1785543372.927,2026-07-31 18:16:12.927,29,82,on
1785543376.666,2026-07-31 18:16:16.665,43,81,off
1785543377.906,2026-07-31 18:16:17.906,8,81,off
1785543378.468,2026-07-31 18:16:18.468,43,82,on
1785543379.140,2026-07-31 18:16:19.140,29,81,off
1785543379.368,2026-07-31 18:16:19.368,43,81,off
1785543381.107,2026-07-31 18:16:21.106,26,82,on
1785543382.981,2026-07-31 18:16:22.981,26,81,off
1785543384.882,2026-07-31 18:16:24.881,26,82,on
1785543384.987,2026-07-31 18:16:24.986,33,82,on
1785543385.872,2026-07-31 18:16:25.872,34,82,on
1785543386.801,2026-07-31 18:16:26.800,33,81,off
1785543386.801,2026-07-31 18:16:26.800,34,81,off
1785543388.602,2026-07-31 18:16:28.602,26,81,off
1785543388.847,2026-07-31 18:16:28.847,48,82,on
1785543389.776,2026-07-31 18:16:29.775,48,81,off
1785543390.123,2026-07-31 18:16:30.122,7,82,on
1785543390.351,2026-07-31 18:16:30.350,24,82,on
1785543390.452,2026-07-31 18:16:30.451,26,82,on
1785543390.596,2026-07-31 18:16:30.595,33,82,on
1785543390.700,2026-07-31 18:16:30.699,42,82,on
1785543390.700,2026-07-31 18:16:30.699,47,82,on
1785543391.084,2026-07-31 18:16:31.084,7,81,off
1785543391.294,2026-07-31 18:16:31.294,24,81,off
1785543391.515,2026-07-31 18:16:31.515,33,81,off
1785543391.631,2026-07-31 18:16:31.631,47,81,off
1785543392.290,2026-07-31 18:16:32.289,26,81,off
1785543392.533,2026-07-31 18:16:32.533,47,82,on
1785543393.252,2026-07-31 18:16:33.251,31,82,on
1785543393.499,2026-07-31 18:16:33.499,46,82,on
1785543393.499,2026-07-31 18:16:33.499,47,81,off
1785543394.709,2026-07-31 18:16:34.708,2,82,on
1785543394.709,2026-07-31 18:16:34.708,8,82,on
1785543394.919,2026-07-31 18:16:34.919,17,82,on
1785543395.252,2026-07-31 18:16:35.251,46,81,off
1785543395.252,2026-07-31 18:16:35.251,47,82,on
1785543395.822,2026-07-31 18:16:35.822,17,81,off
1785543396.176,2026-07-31 18:16:36.176,47,81,off
1785543396.502,2026-07-31 18:16:36.502,2,81,off
1785543396.727,2026-07-31 18:16:36.727,17,82,on
1785543397.089,2026-07-31 18:16:37.088,46,82,on
1785543397.089,2026-07-31 18:16:37.088,47,82,on
1785543397.451,2026-07-31 18:16:37.451,2,82,on
1785543398.021,2026-07-31 18:16:38.021,46,81,off
1785543398.021,2026-07-31 18:16:38.021,47,81,off
1785543398.962,2026-07-31 18:16:38.962,48,82,on
1785543399.538,2026-07-31 18:16:39.538,17,81,off
1785543399.538,2026-07-31 18:16:39.538,19,82,on
1785543399.883,2026-07-31 18:16:39.883,46,82,on
1785543399.883,2026-07-31 18:16:39.883,48,81,off
1785543400.507,2026-07-31 18:16:40.506,17,82,on
1785543400.507,2026-07-31 18:16:40.506,19,81,off
1785543402.668,2026-07-31 18:16:42.668,46,81,off
1785543402.668,2026-07-31 18:16:42.668,47,82,on
1785543402.668,2026-07-31 18:16:42.668,48,82,on
1785543403.569,2026-07-31 18:16:43.568,47,81,off
