Local_Timestamp,Trigger_ID,Video_Filename,Rule_Type,Det_A,Det_B,Description
2026-07-31 20:40:00 MDT,c18b0eacb27e42c199154ec799b9b36d,c18b0eac_fisheye_1785552001.ts,rule2_orphan_pulse,24,7,"orphan on detector '24': orphan pulse duration=0.662s window=[1785551990.141, 1785552000.803]"
2026-07-31 20:42:09 MDT,ea43a0e9da494affa44fa681612e5a60,ea43a0e9_fisheye_1785552130.ts,rule1_continuous_disagreement,39,22,"detector '39' ON, detector '22' OFF for 5.041s (threshold=5.0s)"
2026-07-31 20:42:09 MDT,712efd22524543f48ed224b29d3cd336,712efd22_fisheye_1785552130.ts,rule1_continuous_disagreement,4,39,"detector '39' ON, detector '4' OFF for 5.047s (threshold=5.0s)"
2026-07-31 20:42:28 MDT,51b477211f3d468986f42e200c496f11,51b47721_fisheye_1785552149.ts,rule2_orphan_pulse,17,2,"orphan on detector '2': orphan pulse duration=0.666s window=[1785552137.352, 1785552148.019]"
2026-07-31 20:42:28 MDT,1545f7d7a41c467b9784cca58dcd256f,1545f7d7_fisheye_1785552149.ts,rule2_orphan_pulse,2,46,"orphan on detector '2': orphan pulse duration=0.666s window=[1785552137.352, 1785552148.019]"
2026-07-31 20:44:20 MDT,7c60e7fa96af4edeaee236dca78e4088,7c60e7fa_fisheye_1785552260.ts,rule2_orphan_pulse,41,30,"orphan on detector '30': orphan pulse duration=2.069s window=[1785552247.927, 1785552259.995]"
2026-07-31 20:44:21 MDT,4045856a1d5f44fdaa13f956e03aede3,4045856a_fisheye_1785552262.ts,rule2_orphan_pulse,3,41,"orphan on detector '3': orphan pulse duration=1.406s window=[1785552249.995, 1785552261.401]"
2026-07-31 20:45:56 MDT,122ef468b87a4f95ae80cce7d3940fed,122ef468_fisheye_1785552358.ts,rule1_continuous_disagreement,8,42,"detector '8' ON, detector '42' OFF for 5.035s (threshold=5.0s)"
2026-07-31 20:45:59 MDT,fb6e78fb987d4a27bf50c1bfa89eb579,fb6e78fb_fisheye_1785552360.ts,rule2_orphan_pulse,42,31,"orphan on detector '31': orphan pulse duration=0.939s window=[1785552348.890, 1785552359.829]"
2026-07-31 20:46:11 MDT,b6e2d542898a4d1abd3b35ba7a9e86de,b6e2d542_fisheye_1785552372.ts,rule2_orphan_pulse,41,30,"orphan on detector '30': orphan pulse duration=0.961s window=[1785552360.710, 1785552371.671]"
2026-07-31 20:51:05 MDT,6abff7483800479ba0980806a9408c70,6abff748_fisheye_1785552666.ts,rule1_continuous_disagreement,38,24,"detector '24' ON, detector '38' OFF for 5.036s (threshold=5.0s)"
2026-07-31 20:51:05 MDT,e34785318eff4572ade6900dbdf6362e,e3478531_fisheye_1785552666.ts,rule1_continuous_disagreement,7,38,"detector '7' ON, detector '38' OFF for 5.044s (threshold=5.0s)"
2026-07-31 20:54:33 MDT,5944043714f346c7811e25edd5faf073,59440437_fisheye_1785552875.ts,rule2_orphan_pulse,41,30,"orphan on detector '30': orphan pulse duration=0.647s window=[1785552862.855, 1785552873.502]"
2026-07-31 20:54:36 MDT,68f7666353af4465abcba8b461639ae0,68f76663_fisheye_1785552877.ts,rule2_orphan_pulse,3,41,"orphan on detector '3': orphan pulse duration=1.05s window=[1785552865.463, 1785552876.513]"
2026-07-31 20:55:49 MDT,f7b8142d95e34d6a85aa1c1d6bb5c4c8,f7b8142d_fisheye_1785552950.ts,rule1_continuous_disagreement,31,8,"detector '8' ON, detector '31' OFF for 5.047s (threshold=5.0s)"
2026-07-31 20:55:49 MDT,f28641b765f643f9914531f80a8eb147,f28641b7_fisheye_1785552950.ts,rule1_continuous_disagreement,8,42,"detector '8' ON, detector '42' OFF for 5.053s (threshold=5.0s)"
2026-07-31 20:56:01 MDT,788ae666743b4dcfade4dddb4c7d368b,788ae666_fisheye_1785552962.ts,rule2_orphan_pulse,41,30,"orphan on detector '30': orphan pulse duration=2.007s window=[1785552949.655, 1785552961.662]"
2026-07-31 20:56:02 MDT,8f5bf06892104ef082cdfe1543e9570f,8f5bf068_fisheye_1785552964.ts,rule2_orphan_pulse,3,41,"orphan on detector '3': orphan pulse duration=1.293s window=[1785552951.341, 1785552962.635]"
2026-07-31 21:00:59 MDT,a4e8c9ddc6f043cfa6c42b0db9fe6785,a4e8c9dd_fisheye_1785553260.ts,rule1_continuous_disagreement,8,42,"detector '8' ON, detector '42' OFF for 5.046s (threshold=5.0s)"
2026-07-31 21:01:00 MDT,7eea0059f9f94621a1903089d1b3bb95,7eea0059_fisheye_1785553262.ts,rule2_orphan_pulse,42,31,"orphan on detector '42': orphan pulse duration=0.934s window=[1785553249.787, 1785553260.721]"
2026-07-31 21:01:10 MDT,17ca2d66d07244d6b4a284c1fe62d52b,17ca2d66_fisheye_1785553270.ts,rule2_orphan_pulse,3,41,"orphan on detector '3': orphan pulse duration=0.646s window=[1785553259.983, 1785553270.630]"
2026-07-31 21:02:36 MDT,cbe90a8c814b4a30af18298c4f081217,cbe90a8c_fisheye_1785553357.ts,rule1_continuous_disagreement,46,17,"detector '46' ON, detector '17' OFF for 5.031s (threshold=5.0s)"
2026-07-31 21:02:36 MDT,b13510523e9a429383eff31f5c9b6710,b1351052_fisheye_1785553357.ts,rule1_continuous_disagreement,2,46,"detector '46' ON, detector '2' OFF for 5.035s (threshold=5.0s)"
2026-07-31 21:02:46 MDT,af2a09d2ec1946d6b1cdcbf886dbb858,af2a09d2_fisheye_1785553367.ts,rule1_continuous_disagreement,31,8,"detector '8' ON, detector '31' OFF for 5.041s (threshold=5.0s)"
2026-07-31 21:02:46 MDT,e3bbc4a6e12f40ebbf4b8f27b34c7545,e3bbc4a6_fisheye_1785553367.ts,rule1_continuous_disagreement,8,42,"detector '8' ON, detector '42' OFF for 5.045s (threshold=5.0s)"
2026-07-31 21:02:58 MDT,567843f6f8444a1c8bfedba37a998592,567843f6_fisheye_1785553380.ts,rule2_orphan_pulse,33,26,"orphan on detector '26': orphan pulse duration=1.912s window=[1785553366.614, 1785553378.526]"
2026-07-31 21:14:37 MDT,7dffb05d6fb04693b5d6bfdb4f1d6184,7dffb05d_fisheye_1785554079.ts,rule1_continuous_disagreement,31,8,"detector '8' ON, detector '31' OFF for 5.04s (threshold=5.0s)"
2026-07-31 21:14:49 MDT,73488b90db8741cc8347c21e5225f4e0,73488b90_fisheye_1785554091.ts,rule2_orphan_pulse,41,30,"orphan on detector '30': orphan pulse duration=2.209s window=[1785554077.725, 1785554089.934]"
2026-07-31 21:14:50 MDT,aa8e8d978ef74a528a2f56b608f1310c,aa8e8d97_fisheye_1785554091.ts,rule2_orphan_pulse,3,41,"orphan on detector '3': orphan pulse duration=0.942s window=[1785554079.934, 1785554090.876]"
2026-07-31 21:15:12 MDT,949fddbbebd04cff8349cf7f5129ffdd,949fddbb_fisheye_1785554113.ts,rule1_continuous_disagreement,8,42,"detector '8' ON, detector '42' OFF for 5.032s (threshold=5.0s)"
2026-07-31 21:15:21 MDT,76fd3add10f64935b95171d00ae2f3da,76fd3add_fisheye_1785554121.ts,rule2_orphan_pulse,41,30,"orphan on detector '30': orphan pulse duration=0.676s window=[1785554110.952, 1785554121.629]"
2026-07-31 21:15:22 MDT,ad6dbb38e80e4571bfc9fbb1ed73acce,ad6dbb38_fisheye_1785554123.ts,rule2_orphan_pulse,3,41,"orphan on detector '3': orphan pulse duration=0.994s window=[1785554111.629, 1785554122.623]"
2026-07-31 21:17:10 MDT,b74356e5cfa04751b731ab48fecc24d2,b74356e5_fisheye_1785554231.ts,rule2_orphan_pulse,31,8,"orphan on detector '8': orphan pulse duration=3.929s window=[1785554216.494, 1785554230.423]"
2026-07-31 21:17:14 MDT,b7de43fdb23248fdb858a915e9c6538b,b7de43fd_fisheye_1785554235.ts,rule2_orphan_pulse,41,30,"orphan on detector '30': orphan pulse duration=1.654s window=[1785554222.700, 1785554234.354]"
2026-07-31 21:17:48 MDT,87c872563be7411690e3787aa9be1b6e,87c87256_fisheye_1785554269.ts,rule1_continuous_disagreement,8,42,"detector '8' ON, detector '42' OFF for 5.047s (threshold=5.0s)"
2026-07-31 21:17:57 MDT,4dc4baa48ec74417b786a48aca05a250,4dc4baa4_fisheye_1785554277.ts,rule2_orphan_pulse,41,30,"orphan on detector '30': orphan pulse duration=2.228s window=[1785554264.996, 1785554277.224]"
2026-07-31 21:17:58 MDT,1530eec6040a4268b32e984bbfc31a8a,1530eec6_fisheye_1785554279.ts,rule2_orphan_pulse,3,41,"orphan on detector '3': orphan pulse duration=0.938s window=[1785554267.224, 1785554278.162]"
2026-07-31 21:20:10 MDT,1760f728aefd4016b1d8ca4e17dd6fff,1760f728_fisheye_1785554411.ts,rule2_orphan_pulse,43,29,"orphan on detector '29': orphan pulse duration=0.972s window=[1785554399.709, 1785554410.681]"
2026-07-31 21:20:42 MDT,5eb50809d35c44429110e92ce52d0a96,5eb50809_fisheye_1785554444.ts,rule2_orphan_pulse,31,8,"orphan on detector '8': orphan pulse duration=4.478s window=[1785554427.589, 1785554442.067]"
2026-07-31 21:21:44 MDT,1e8db2d761574514a7f71a8f883f7ef0,1e8db2d7_fisheye_1785554504.ts,rule2_orphan_pulse,42,31,"orphan on detector '42': orphan pulse duration=1.907s window=[1785554492.543, 1785554504.451]"
2026-07-31 21:21:44 MDT,b6cdf7792692434cbb4b186c0db03ae8,b6cdf779_fisheye_1785554504.ts,rule2_orphan_pulse,8,42,"orphan on detector '42': orphan pulse duration=1.907s window=[1785554492.543, 1785554504.451]"
2026-07-31 21:22:05 MDT,a478e3bdcbcc4af7ae3ac2865c5777d1,a478e3bd_fisheye_1785554527.ts,rule2_orphan_pulse,31,8,"orphan on detector '8': orphan pulse duration=1.634s window=[1785554513.362, 1785554524.996]"
2026-07-31 21:22:05 MDT,699975db90074ea4bbdfdafa37d60ad6,699975db_fisheye_1785554527.ts,rule2_orphan_pulse,8,42,"orphan on detector '8': orphan pulse duration=1.634s window=[1785554513.362, 1785554524.996]"
